ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000950144-07-002712	31-DEC-2006	Southeast Acquisitions II, LP	NONE	N	SEC	Not applicable		100	470	0	0	0									0
0001297077-07-000018	31-DEC-2006	INTEGRITY STOCK TRANSFER	NONE	N	SEC	Not applicable		5494	68137	0	0	0	0			Yes			0	0	2
0001145697-07-000002	31-DEC-2006	Fulton Financial Advisors, National Association	NONE	N	OCC	Not applicable		2939	0	31779	13022	0	0			Yes			0	0	0
0000088525-07-000155	31-DEC-2006	Security Management Company, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	0	157753	59489	90234									79
0001178972-07-000003	31-DEC-2006	Mt. Rainier National Bank	NONE	N	OCC	Not applicable		144	1185	1185	0	0	0			Yes			0	0	0
0000839303-07-000004	31-DEC-2006	First Merit Bank NA	SOME	N	OCC	Not applicable		13	0	358	0	0									0
0001004224-07-000003	31-DEC-2006	The Walt Disney Company	NONE	N	SEC	Not applicable		34784	991304	991304	156469	2602	0			Yes			0	0	16763
0000950134-07-006668	31-DEC-2006	Archstone-Smith Unitholder Services LLC	NONE	N	SEC	Not applicable		56	1089	1089	0	1089	0			Not Applicable			0	0	0
0001096960-07-000002	31-DEC-2006	American National Trust & Investment Company D/B/A Old National Trust Company	NONE	N	OCC	Yes, filed amendment(s)		7	1813	0	0	0	0			Yes			0	0	0
0000949738-07-000005	31-DEC-2006	Quantitative Investment Advisors, Inc. d/b/a Quantitative Advisors/TA	SOME	N	SEC	Yes, filed amendment(s)		0	12952	12952	0	0	0			Not Applicable			21194	82	1
0001090026-07-000005	31-DEC-2006	Mutual Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	16482	16482	15542	0	0			Yes			33208	91	41
0001104659-07-022607	31-DEC-2006	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		517	2581	0	0	0	0			No			0	0	0
0001188112-07-000823	31-DEC-2006	Oconee State Bank	NONE	N	FDIC	Not applicable		74	695	695	0	0									0
0000795162-07-000005	31-DEC-2006	Northeast Investors Growth Fund	NONE	N	SEC	Not applicable		0	4908	4908	4665	0	0			Yes			5988	243	0
0000795162-07-000004	31-DEC-2006	Northeast Investors Trust	NONE	N	SEC	Not applicable		0	20515	20515	13466	0	0			Yes			116018	1570	0
0000821007-07-000008	31-DEC-2006	Evergreen Service Company	SOME	N	SEC	Not applicable		18766	1343153	1343153	1265822	0	0			Yes			3681738	3626	1299
0000772037-07-000006	31-DEC-2006	Columbia Management Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		31341	2105835	2105835	1977029	0	0			Yes			7044193	8089	0
0001230501-07-000005	31-DEC-2006	Blankinship Corporation	NONE	N	SEC	Not applicable		0	9	9	8	0									0
0001104659-07-022345	31-DEC-2006	Reserve Municipal Money Market Trust	NONE	N	SEC	Yes, filed amendment(s)		0	231	231	228	0									0
0000914317-07-000867	31-DEC-2006	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-07-000866	31-DEC-2006	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		71218	922648	922648	217497	23629	0			Yes			0	0	3180
0001144204-07-014489	31-DEC-2006	OTC Corporate Transfer Service Co Inc / TA	NONE	N	SEC	Not applicable		650	12977	0	0	0	0			Yes			0	0	0
0001144204-07-014488	31-DEC-2005	OTC Corporate Transfer Service Co Inc / TA	NONE	N	SEC	Not applicable		784	11576	0	0	0	0			Yes			0	0	0
0000838587-07-000003	31-DEC-2006	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	16	16	0	0									0
0001169232-07-001564	31-DEC-2006	DUPREE & COMPANY INC	NONE	N	SEC	Not applicable		0	10519	8651	8533	196	0			Yes			20715	13	0
0000891804-07-000922	31-DEC-2006	Weitz, Wallace R. & Co.	SOME	N	SEC	Not applicable		2964	19865	19865	18998	0	0			Yes			67338	8	0
0001144204-07-014357	31-DEC-2006	Campbell & Company, Inc.	NONE	N	SEC	Not applicable		19608	60217	60217	0	0	0			Yes			0	0	0
0001005262-07-000003	31-DEC-2006	Manor Investment Funds, Inc.	NONE	N	SEC	Not applicable		0	375	375	0	0									0
0001031313-07-000003	31-DEC-2006	National Investor Services Corp.	NONE	N	SEC	No, failed to file amendment(s)	Paul Guaneri and William Gerber were officers listed in section 8 of TA-1. Mr. Guaneri left the firm and Mr. Gerber was no longer an officer in 11/2006. TA-1 Amendment filed on 3-15-07 to report the changes.	0	6	6	6	0									0
0001380486-07-000003	31-DEC-2006	Ameritrade, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001144204-07-014306	31-DEC-2006	Worldwide Stock Transfer LLC	NONE	N	SEC	Not applicable		602	1598	1598	0	0	0			Not Applicable			0	0	0
0000838468-07-000009	31-DEC-2006	Bank of Commerce & Trust Co.	NONE	N	FDIC	Not applicable		36	696	0	0	0									0
0000854742-07-000004	31-DEC-2006	Chittenden Trust Company	NONE	N	FDIC	Not applicable		15	585	0	0	0									0
0000838874-07-000003	31-DEC-2006	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK  99510	NONE	N	OCC	Not applicable		92	643	643	0	639									1
0000838866-07-000003	31-DEC-2006	Citizens Bank	NONE	N	FDIC	Not applicable		293	1334	1334	825	0	0			Yes			0	0	0
0000891438-07-000002	31-DEC-2006	Stock Yards Bank & Trust co	NONE	N	FDIC	Not applicable		353	1272	1272	820	0	0			Yes			0	0	0
0001145896-07-000006	31-DEC-2006	MVB Bank, Inc.	NONE	N	FDIC	Yes, filed amendment(s)		35	953	953	0	0									0
0000839142-07-000004	31-DEC-2006	First Citizens Bank & Trust Company	NONE	N	FDIC	Not applicable		7366	63849	4215	4215	0	0			Yes			0	0	1164
0001170078-07-000004	31-DEC-2006	Janus Services LLC	SOME	N	SEC	Yes, filed amendment(s)		130323	3290921	3290921	3252081	0	0			Yes			6242920	12494	667
0001145722-07-000004	31-DEC-2006	BANK OF THE OZARKS /TA	NONE	N	FDIC	Not applicable		337	910	910	0	0									1
0001327395-07-000003	31-DEC-2006	Citizens First National Bank	SOME	N	OCC	Not applicable		147	857	857	0	0									0
0000899635-07-000006	31-DEC-2006	Integrity Fund Services, Inc.	NONE	N	SEC	Not applicable		4004	93695	19309	0	0	0			Yes			21100	0	0
0000819850-07-000004	31-DEC-2006	Bridges Investor Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		102	759	0	0	0									0
0001145959-07-000005	31-DEC-2006	UMB Bank & Trust, National Association	ALL	N	OCC	Not applicable															
0001104659-07-021081	31-DEC-2006	Stralem Fund	NONE	N	SEC	Not applicable		0	384	0	0	0									0
0001074683-07-000259	31-DEC-2006	Wachovia Bank of Delaware, N.A.	ALL	N	OCC	Yes, filed amendment(s)															
0001074683-07-000258	31-DEC-2006	Delaware Trust Company N.A.	ALL	N	OCC	Yes, filed amendment(s)															
0001169232-07-001522	31-DEC-2006	State Farm Investment Management Corp.	SOME	N	SEC	Yes, filed amendment(s)		9144	36	36	36	0	0			Not Applicable			0	0	0
0000811700-07-000006	31-DEC-2006	Florida Atlantic Stock Transfer Inc.	NONE	N	SEC	Not applicable		7464	64290	0	0	0	0			Yes			0	0	0
0001124838-07-000007	31-DEC-2006	1st Global Stock Transfer, LLC	NONE	N	SEC	Yes, filed amendment(s)		7076	65589	65589	0	0	0			Yes			0	0	0
0001316141-07-000015	31-DEC-2006	TRANSHARE CORPORATION	NONE	N	SEC	Yes, filed amendment(s)		488	1762	0	0	0	0			Yes			0	0	0
0001388002-07-000001	31-DEC-2006	HSBC Bank USA, N.A.	NONE	N	OCC	Not applicable		354	19687	19687	0	0	0			Yes			0	0	78
0000839498-07-000002	31-DEC-2006	Integra Bank N.A.	NONE	N	OCC	Not applicable		489	2165	2415	1045	0	0			Yes			0	0	0
0000735286-07-000006	31-DEC-2006	The Vanguard Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		801728	14359563	14359563	13579947	0	0			Not Applicable			48568437	477620	358
0000854847-07-000003	31-DEC-2006	Omnibank, N.A.	NONE	N	OCC	Not applicable		19	165	0	0	0									0
0000914717-07-000008	31-DEC-2006	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	21533	21533	1128	0	0			Yes			52432	4	0
0001104659-07-020638	31-DEC-2006	The Reserve Fund	NONE	N	SEC	Yes, filed amendment(s)		0	484245	484245	469547	0	0			Yes			10252240	8826	31
0001104659-07-020631	31-DEC-2006	Reserve Short-Term Investment Trust	NONE	N	SEC	Yes, filed amendment(s)		0	189	189	189	0									0
0001104659-07-020598	31-DEC-2006	Reserve Tax-Exempt Trust	NONE	N	SEC	Yes, filed amendment(s)		0	14490	14490	14043	0	0			Yes			448577	817	2
0001104659-07-020597	31-DEC-2006	Reserve New York Tax-Exempt Trust	NONE	N	SEC	Yes, filed amendment(s)		0	9024	9024	8499	0	0			Yes			155772	589	0
0001104659-07-020596	31-DEC-2006	Reserve Management Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001144204-07-013569	31-DEC-2006	Gateway Investment Advisers, L.P.	NONE	N	SEC	Not applicable		0	4845	29891	26851	4845	0			Yes			49816	175	1
0001169232-07-001494	31-DEC-2006	Preferred Partnership Services Inc.	NONE	N	SEC	Not applicable		1769	18666	0	0	0	0			Yes			0	0	28
0001169232-07-001484	31-DEC-2006	Dearborn Capital Management, LLC	NONE	N	SEC	Yes, filed amendment(s)		6269	13026	13026	0	0	0			Yes			0	0	0
0000734620-07-000008	31-DEC-2006	Brunswick Corp	NONE	N	SEC	Not applicable		1317	13695	13695	7595	0	0			Not Applicable			0	0	50
0001227021-07-000007	31-DEC-2006	Brown Brothers Harriman & Co.	NONE	N	SEC	Not applicable		893	16	16	0	0									0
0001227021-07-000006	31-DEC-2005	Brown Brothers Harriman & Co.	NONE	N	SEC	No, failed to file amendment(s)	BBH has filed an amended Form TA-1 to update the list of Partners provided in BBH's initial filing.	365	12	12	0	0									0
0001039876-07-000012	31-DEC-2006	Morgan Stanley Trust	SOME	Y	SEC	Yes, filed amendment(s)		252200	4152897	4152897	3888823	0	0			Yes			64366854	5994	899
0000828403-07-000028	31-DEC-2006	Van Kampen Investor Services Inc.	SOME	Y	SEC	No, failed to file amendment(s)	The Firm appointed a new officer and director to the firm on December 1, 2006. However due to technical challenges reflecting the recently adopted requirement to file TA Forms electronically, the Firm was unable to amend Form TA-1 until March 16, 2007.	349025	2187365	2187365	2011167	0	0			Yes			7849784	120365	755
0000869442-07-000009	31-DEC-2006	John Hancock Signature Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		22052	1242395	1242395	1165134	0	0			Yes			4453840	371102	312
0000854729-07-000005	31-DEC-2006	UMB Bank, National Association	SOME	Y	OCC	Not applicable		86599	381401	381401	78963	88207	0			Yes			0	0	934
0001179131-07-000007	31-DEC-2006	The Bank of New York (Delaware)	ALL	N	FDIC	Not applicable															
0001104659-07-020230	31-DEC-2006	Hallmark Equity Series Trust	NONE	N	SEC	Yes, filed amendment(s)		0	2241	2241	2132	0	0			Yes			7720	41	0
0001104659-07-020228	31-DEC-2006	Hallmark Investment Series Trust	NONE	N	SEC	Yes, filed amendment(s)		0	396	396	379	0									0
0001169232-07-001472	31-DEC-2006	Fiduciary Counselling, Inc.	NONE	N	SEC	Not applicable		2	16	23	7	8									0
0001144204-07-013262	31-DEC-2006	Madison Stock Transfer Inc.	NONE	N	SEC	Not applicable		2327	21723	21723	0	0	0			Yes			0	0	0
0000950149-07-000105	31-DEC-2006	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		14	67	0	0	0									0
0000879090-07-000006	31-DEC-2006	Crescent Bank & Trust Company	NONE	N	FDIC	Yes, filed amendment(s)		150	737	457	457	0									0
0001021579-07-000005	31-DEC-2006	The First National Bank In Sioux Falls	NONE	N	OCC	Yes, filed amendment(s)		19	2586	0	0	0	0			Not Applicable			0	0	1
0001075795-07-000004	31-DEC-2006	First American Stock Transfer Inc	NONE	N	SEC	Not applicable		7108	38479	38479	0	0	0			Yes			0	0	0
0000871693-07-000009	31-DEC-2006	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		5908	235757	235757	0	0	0			Yes			0	0	0
0001061723-07-000007	31-DEC-2006	AMG Service Corp.	NONE	Y	SEC	No, failed to file amendment(s)	The previously reported owner has remained the same and we did not realize it was necessary to report the other change in additional persons until March 2007.	0	1744313	1744313	1718888	0	0			Yes			0	0	0
0000950149-07-000102	31-DEC-2006	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		14	67	0	0	0									0
0000948010-07-000016	31-DEC-2006	ISTC Corporation	SOME	N	SEC	Yes, filed amendment(s)		8624	145453	145453	0	0	0			Not Applicable			0	0	0
0000950149-07-000098	31-DEC-2006	Wells Fargo Bank, N.A.	NONE	Y	OCC	Not applicable		359866	3460723	3460723	838392	1517737	0			Yes			0	0	11027
0000838136-07-000002	31-DEC-2006	Westbank	NONE	N	FDIC	Not applicable		243	1109	1109	613	613	0			Yes			0	0	0
0001363592-07-000004	31-DEC-2006	Trust Company of America	NONE	N	FDIC	Yes, filed amendment(s)		1883	23089	23089	14401	0	0			Yes			0	0	0
0001071069-07-000005	31-DEC-2006	ProFutures, Inc.	NONE	N	SEC	Not applicable		31	1207	1207	0	0	0			Yes			0	0	0
0001073944-07-000012	31-DEC-2006	UMB Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		33991	255078	255078	128791	126287	0			Yes			706264	26065	135
0001094887-07-000006	31-DEC-2006	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	192636	194306	166269	0	0			Yes			204700	785	0
0000891340-07-000004	31-DEC-2006	American National Bank	NONE	N	OCC	Not applicable		620	712	712	0	0									0
0000853452-07-000004	31-DEC-2006	National Bank of Middlebury	NONE	N	OCC	Not applicable		45	353	353	0	0									0
0000823579-07-000009	31-DEC-2006	Colonial Stock Transfer Co., Inc.	NONE	N	SEC	Yes, filed amendment(s)		4782	64995	0	0	0	0			Yes			0	0	0
0000839292-07-000004	31-DEC-2006	Associated Bank Green Bay NA/TA	NONE	N	OCC	Not applicable		0	0	8554	0	0									0
0000854890-07-000007	31-DEC-2006	Boston Trust & Investment Management Company	NONE	N	FDIC	Not applicable		0	70	0	0	70									0
0001090198-07-000014	31-DEC-2006	Activa Asset Management LLC	SOME	N	SEC	Not applicable		0	9375	9375	0	0	0			Yes			3624	17	34
0000838462-07-000003	31-DEC-2006	Penn Security Bank & Trust Company	NONE	N	FDIC	Not applicable		104	1027	242	1	0	0			Yes			0	0	0
0000735271-07-000007	31-DEC-2006	OTTER TAIL CORPORATION	SOME	N	SEC	Not applicable		701	15256	15256	11562	0	0			Yes			0	0	10
0000783027-07-000007	31-DEC-2006	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		20108	0	284560	0	0	0			Yes			0	0	11
0000950152-07-001951	31-DEC-2006	Farmers National Bank of Canfield	NONE	N	OCC	Yes, filed amendment(s)		474	4025	4025	3444	0	0			Yes			0	0	33
0000839147-07-000002	31-DEC-2006	The Ohio Valley Bank Company	NONE	N	FDIC	Not applicable		457	2120	2120	1712	0	0			Yes			0	0	0
0000950152-07-001923	31-DEC-2006	Pendleton Community Bank	NONE	N	FDIC	Not applicable		43	698	698	0	0									0
0000838966-07-000003	31-DEC-2006	HUNTINGTON NATIONAL BANK/OH/TA	NONE	N	OCC	Not applicable		206	12988	0	0	0	0			Yes			0	0	119
0000950152-07-001886	31-DEC-2006	The Ohio State Bank (fka The Marion Bank)	NONE	N	FDIC	Not applicable		160	503	0	0	0									0
0000735016-07-000005	31-DEC-2006	SCANA Corporation	NONE	N	SEC	Not applicable		4090	34496	34496	24498	16	0			Yes			0	0	308
0000734901-07-000005	31-DEC-2006	Western Corporation Services dba U.S. Stock Transfer	NONE	N	SEC	Not applicable		32361	151465	151907	0	442	0			Yes			0	0	2700
0000950152-07-001846	31-DEC-2006	First National Trust Company	NONE	N	OCC	Not applicable		97	1012	1012	106	0	0			Yes			3	3	3
0000838675-07-000004	31-DEC-2006	First Citizens National Bank	NONE	N	OCC	Not applicable		237	2591	1557	452	0	0			Yes			0	0	0
0001272208-07-000006	31-DEC-2006	Life Sciences Research, Inc.	NONE	N	SEC	Not applicable		266	2216	2311	0	95	0			Yes			0	0	0
0000950124-07-001230	31-DEC-2006	CMS ENERGY CORPORATION	NONE	N	SEC	Not applicable		3257	53187	53187	37858	0	0			Yes			0	0	16
0001136830-07-000005	31-DEC-2006	Investors Real Estate Trust	NONE	N	SEC	Not applicable		1210	4845	4845	3961	0	0			Yes			0	0	0
0001202944-07-000006	31-DEC-2006	Vista Fiduciary Services, Inc	NONE	Y	SEC	Not applicable		902	0	0	0	0									0
0000004977-07-000032	31-DEC-2006	Aflac Incorporated	SOME	N	SEC	Yes, filed amendment(s)		12416	82647	82647	77990	166	0			Yes			0	0	282
0000950152-07-001531	31-DEC-2006	The First-Knox National Bank of Mount Vernon	NONE	N	OCC	Not applicable		1138	5865	5865	1861	0	0			Yes			0	0	3
0000913801-07-000007	31-DEC-2006	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		0	0	15188	15090	15188									0
0001027538-07-000009	31-DEC-2006	JF Actuarial Services Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001007189-07-000007	31-DEC-2006	Preferred Investment Solutions Corp.	NONE	N	SEC	Not applicable		130	6954	6954	0	0	0			Yes			0	0	0
0001144204-07-009073	31-DEC-2006	Citco Mutual Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		25505	124216	77154	70280	77154	0			Not Applicable			257173	2391	0
0001144204-07-009051	31-DEC-2006	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	331	331	318	0									0
0001099670-07-000005	31-DEC-2006	Valley Forge Management Corp	NONE	N	SEC	Not applicable		0	756	756	0	756									0
0000838591-07-000002	31-DEC-2006	Union National Community Bank	NONE	N	OCC	Yes, filed amendment(s)		190	950	950	536	0									0
0001021742-07-000004	31-DEC-2006	The Peoples Bank	NONE	N	FDIC	Not applicable		302	0	4490	491	0									0
