ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-25-000004	fsrFalseStatementOrOmission	83	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 09-09	09-APR-2010	"Division of Securities Off. of Sec. of St., State of Wyoming (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 4/9/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. W.S. Section 17-4-106(A)(II)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. W.S. Section 17-4-106(B)(II) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on April 9, 2010, DBSI agreed to pay a penalty of $79,325.84 to the Wyoming Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $79,325.84 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $79,325.84 to the Wyoming Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	85	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. S-09148(EX)	08-APR-2010	"Division of Securities Dept. of Fin. Inst. of St. of Wisconsin (The ""Division"")"	"The Registrant has not been the subject of this matter: Initiation date 4/8/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Wis. Stats. Section 551.34(1)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Wis. Stats. Section 551.34(1)(J) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on April 8, 2010, DBSI agreed to pay a penalty of $44,454.46 to the Wisconsin Department of Financial Institutions and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $44,454.46 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $44,454.46 to the Wisconsin Dept. of Fin. Inst. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	86	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket No. 2009-07	08-APR-2010	"Bureau of Securities of Dept. of Fin. of the State of Idaho (""The Department"")"	"The Registrant has not been the subject of this matter: Initiation date 4/8/2010. The Department alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Idaho Code Section 30-14-412(D)(13) allows the Department, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Idaho Code Section 30-14-412(D)(9) allows the Department, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Department on April 8, 2010, DBSI agreed to pay a penalty of $30,000 to the Idaho Department of Finance and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Department is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $30,000 to the Idaho Department of Finance and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08. 10(d)(
0001018490-25-000004	fsrFalseStatementOrOmission	88	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. S-09-0225	10-MAY-2010	"Div. of Sec. and Char. of Off. of Mississippi Sec. of State (the ""Division"")"	"The Registrant has not been the subject of this matter: Initiation date 5/10/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Miss. Code Ann. Section 75-71-321(A)(F) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Miss. Code Ann. Section 75-71-321(B)(A) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on May 10, 2010, DBSI agreed to pay a penalty of $30,000 to the Mississippi Office of the Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $30,000 to the Mississippi Off. of Sec. of St. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	87	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Cause No. 09-018 (SI-2008-010)	10-MAY-2010	"Div. of Sec. of Dept. of Comm. and Ins. of St. of Tennessee (the ""Division"")"	"The Registrant has not been the subject of this matter: Initiation date 5/10/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Tenn. Code Ann. Section 48-2-112(A)(2)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Tenn. Code Ann. Section 48-2-112(A)(2)(J) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on May 10, 2010, DBSI agreed to pay a penalty of $468,512.16 to the Tennessee Department of Commerce and Insurance and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $468,512.16 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $468,512.16 to the Tenn. Dept. of Comm. and Ins. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	89	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. OFI-2010-006	07-JUN-2010	"Louisiana Office of Fin. Inst., Commissioner of Securities (the ""Commissioner"")"	"The Registrant has not been the subject of this matter: Initiation date 6/7/2010. The Commissioner alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Commissioner making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. LSA-R.S. 51:712A(2) allows the Commissioner to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. LSA-R.S. 51:712A allows the Commissioner to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Commissioner on June 7, 2010, DBSI agreed to pay a penalty of $30,000 to the Louisiana Commissioner of Securities and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Commissioner is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $30,000 to the Louisiana Comm. of Securities and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	90	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket No. 67154	14-JUN-2010	"Div. of Securities of the Office of Sec. of State, St. of Iowa (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 6/14/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Iowa Code Section 502.412(4)(M) (2009) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Iowa Code Section 502.412(4)(I) (2009) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on June 14, 2010, DBSI agreed to pay a penalty of $31,445.45 to the Iowa Insurance Division and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $31,445.45 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $31,445.45 to the Iowa Insurance Division and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	92	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Cause No. 08-10	12-AUG-2010	"Div. of Banking and Ins. Off. of Lt. Gov. of US Virgin Islands (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 8/12/2010. There were no affected investors from the Virgin Islands. The Division stated that it had jurisdiction over this matter pursuant to Chapter 23, 9VIC, Sections 602(1) and 661(A). The Division found that the relief was appropriate and in the public interest. DBSI did not admit or deny the allegations in the administrative consent order. There were no affected investors from the Virgin Islands. The Division stated that it had jurisdiction over this matter pursuant to Chapter 23, 9VIC, Sections 602(1) and 661(A). The Division found that the relief was appropriate and in the public interest. Pursuant to the administrative consent order entered by the Division on August 12, 2010, DBSI agreed to pay a penalty of $30,000 to the Virgin Islands Division of Banking and Insurance. The administrative consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount."	DBSI did not admit or deny the allegations in the administrative consent order, and agreed to pay a penalty of $30,000 to the Virgin Islands Division of Banking and Insurance.
0001018490-25-000004	fsrFalseStatementOrOmission	91	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket No. CO-10-7799-S	09-AUG-2010	"Department of Banking of the State of Connecticut (""The Department"")"	"failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Section 36B-15(A)(2)(H) of the Connecticut Uniform Securities Act allows the Department, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Section 36B-31-6(F)(B) of the regulations of Connecticut state agencies enacted pursuant to the Connecticut Uniform Securities Act allows the Department, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Department on August 9, 2010, DBSI agreed to pay a penalty of $343,481.09 to the Treasurer of the State of Connecticut and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $343,481.09 penalty imposed by the Department is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $343,481.09 to the Treas. of St. of Connecticut and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	93	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Securities Division No. 2009-0311	22-SEP-2010	"Division of Securities of Office of Attny General of Maryland (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 9/22/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Section 11-412(A)(7) of the Maryland Securities Act allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Section 11-412(A)(7) of the Maryland Securities Act allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on September 22, 2010, DBSI agreed to pay a penalty of $718,212.94 to the Maryland Division of Securities and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $718,212.94 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order. 10(d)(1)(vi)."	Without admitting or denying the allegations in the findings of fact and consent order, DBSI agreed to pay $718,212.94 to the Maryland Div. of Sec. and take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0001018490-25-000004	fsrFalseStatementOrOmission	94	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 10-15-S	23-DEC-2010	Dept of Commerce, Community & Econ Dev, Div of Bnkng & Securities, St of Alaska	"The Registrant has not been the subject of this matter: Initiation date 12/23/2010. The Department of Commerce, Community, and Economic Development, Division of Banking and Securities of the State of Alaska (the ""Division"") alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. A.S. 45.55.060(A)(7) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) In connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. A.S. 45.55.060(B)(1) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the administrative consent order entered by the Division on December 23, 2010, DBSI agreed to pay a penalty of $30,000 to the State of Alaska and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The administrative consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount. The administrative consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the findings of fact and consent order, DBSI agreed to pay a penalty of $30,000 to Alaska and to take certain measures with respect to current and former clients that purchased ARS before 2/13/2008.
0001018490-25-000004	fsrFalseStatementOrOmission	96	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 11-013	21-MAR-2011	"Division of Securities of the Dept. of Commerce of St. of Ohio (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date: 3/21/2011. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. ORC Sections 1707.19(A)(4),(9) allow the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. ORC Sections 1707.19(A)(4),(9) and Ohio Administrative Code Rule 1301:6-3-19(B)(9) allow the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the consent order entered by the Division on March 21, 2011, DBSI agreed to pay a penalty of $110,583.61 to the Ohio Division of Securities' Investor Education and Enforcement Expense Fund and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $110,583.61 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $110,583.61 to the Ohio Div. of Sec. Inv. Ed. and Enf. Exp. Fd. and to take certain measures with respect to clients that purchased ARS before 2/13/2008.
