ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001104659-07-046137	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046137	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046136	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged  violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046136	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046135	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged  violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046135	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046134	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged  violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046134	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046133	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	Reserve Management Corporation	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046133	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged  violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046132	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046132	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046131	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046131	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-046130	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records.	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings.
0001104659-07-046130	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	1	Equity Services, Inc. dba ESI Financial Advisors	Order	19-JUL-2005	Pennsylvania Securities Commission	Commission alleged that EFA violated provisions of the Pennsylvania Securities Act of 1972 in connection with supervisory oversight of certain registered representatives.	EFA was ordered to comply with the Pennsylvania Securities Act of 1972; hire an independent consultant to review its compliance with the 1972 Act; and pay an administrative assessment of $12,500.00 and $7,500.00 in costs.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	2	Life Insurance Company of the Southwest	Settlement	18-SEP-2006	Commonwealth of Virginia	Commonwealth found that LSW failed to provide required information relating to adverse underwriting decisions as required by Virginia law.	LSW settled the matter for $5,000.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	4	National Life Insurance Company	Fine	15-MAR-2006	State of Florida Office of Insurance Regulation	Office alleged National Life Insurance Company had not timely submitted is annual filings as required by Florida statutes for the business years 2001, 2002, 2003, 2004 and 2005.	NLIC paid a fine of $12,500 and administrative costs of $3,000
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	5	Life Insurance Company of the Southwest	Fine	30-NOV-2005	Utah Insurance Department	The Department alleged LSW, through appointed agents, used, sold or offered for sale a form that had not been filed with the Insurance Commissioner and offered non-compliant annuity contracts.	LSW notified holders of non-compliant annuity contracts of a right of rescission of premiums paid, plus 3% interest, or amended annuity contract provisions to comply. LSW paid the related $2,500 fine.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	6	National Life Insurance Company	Fine	12-JUL-2002	Kentucky Department of Insurance	NLIC was found to have transacted business in Kentucky under its tradename 'National Life of Vermont' instead of its actual corporate name as well as various provisions of Kentucky insurance law.	A fine of $10,500 was levied against NLIC.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	3	Life Insurance Company of the Southwest	Fine	31-JUL-2006	State of Nevada Division of Insurance	Division of Insurance found that LSW failed to file its 2006 annual complaint report as required by state law	The Division imposed a fine of $1,000.
0000909012-07-000889	revokedBond	1	Equity Services, Inc.	Claim	24-JUN-1998	St. Paul Fire & Marine Insurance Company	St. Paul Fire and Marine Insurance Company paid $79,683.33 as a result of action of a former representative of ESI who diverted funds intended to be invested in a client's mutual fund account into accounts under the former representative's control.	See above.
0000909012-07-000889	sraViolationOfRules	1	Sentinel Financial Services Company	Acceptance, Waiver and Consent	04-OCT-2004	National Association of Securities Dealers	SFSC did not adequately supervise timing activity within the Sentinel Funds and used a non-compliant e-mail system.	SFSC was ordered to pay restitution of $659,674 to the Sentinel Funds. SFSC was also assessed $700,000.
0000909012-07-000889	sraViolationOfRules	2	Equity Services, Inc.	Acceptance, Waiver and Consent	29-MAY-2007	National Association of Securities Dealers	ESI violated certain NASD Conduct Rules regarding non-cash compensation and certain NASD Conduct Rules and an SEC Rule regarding the retention of e-mail.	ESI was censured and consented to pay a $350,000 fine and conduct a review of and provide certain certifications regarding its non-cash compensation policies and procedures.
0000909012-07-000889	fsrRegistrationDeniedOrSuspended	1	Equity Services, Inc.	Order	12-SEP-1979	Missouri Commissioner of Securities	ESI did not make timely application for renewal of registration, which expired September 3, 1979.	The Commissioner ordered ESI by telegram to cease all transactions in the State of Missouri until October 12, 1979.
0000909012-07-000889	fsrViolationOfInvestmentRelatedRegulation	7	Equity Services, Inc.	Order	22-SEP-1992	Oregon Department of Insurance and Finance	ESI was cited for failure to reasonably supervise its registered representative, Kenneth Wanner, when it failed to discover that Wanner effected the unlicensed offer and sale of unregistered securities from 1/4/90 until 12/31/90	ESI was ordered to cease and desist from violation any of the provisions of ORS Chapter 29 and Oregon Administrative Rules Chapter 441. On September 22, 1992, ESI consented to the Order and subsequently paid the civil penalties of $1,000.
0001139578-07-000007	sraViolationOfRules	7	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Failure to Supervise (HPD 05-99)	29-DEC-2005	New York Stock Exchange (NYSE)	Failure to supervise trading floor business, maintain floor order tickets and reserve bank account level, obtain possession or control of securities carried for accounts, et al.	Robeco consented to the imposition by the NYSE of the penalty of a censure and a fine of $100,000.
0001139578-07-000007	sraViolationOfRules	6	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Violation of NYSE Rule 401 and NYSE Rule 342 (HPD 06-72) Failure to Supervise	03-JUL-2006	New York Stock Exchange (NYSE)	NYSE censured and fined Robeco $100,000 for paying compensation as a fee for business procured by Robeco and overcharging certain customers and for failure to supervise.	Robeco consented to the findings without admitting or denying the alleged violation.
0001139578-07-000007	sraViolationOfRules	5	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Violation of NASD Rule 6230 and NASD 2110 (E1020030563-01)	16-AUG-2005	NASD District 10	NASD alleged that Robeco failed to make adequate and timely reports through the NASD TRACE system.	Robeco entered into a letter of acceptance, waiver and consent with the NASD, without admitting or denying the allegations or findings. Robeco was censured and fined $10,000.
0001139578-07-000007	sraViolationOfRules	4	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Violation of CBOE Rule 11.1 (90-0070)	05-OCT-1990	Chicago Board of Options Exchange (CBOE)	CBOE fined Robeco $500 for failure to submit an advice to CBOE indicating the intent of Robeco's customer to exercise a total of 26 S&P 100 Index option contracts.	Robeco paid the fine without admitting or denying the alleged violation.
0001139578-07-000007	sraViolationOfRules	3	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Failure to submit complete audit trail data	01-DEC-1987	New York Stock Exchange (NYSE)	NYSE fined Robeco $1,000 for failure to submit complete audit trail data for the week of August 10, 1987, a violation of NYSE Rule 132.30.	Robeco paid the fine and took corrective action to prevent a reoccurrence of this isolated incident.
0001139578-07-000007	sraViolationOfRules	2	Robeco Securities L.L.C. (Robeco) - CONTROL AFFILIATE	SEC Rule 15c3-1 Violation and NYSE Rule 325	20-DEC-2001	New York Stock Exchange (NYSE)	A former clearing division client of Robeco violated of its clearing agreement by engaging in improper and unauthorized trading, resulting in Robeco violating SEC and NYSE rules.	Robeco has taken corrective action to correct the deficiency and prevent a reoccurrence of this matter.  Robeco was censured and fined $50,000.
0001139578-07-000007	sraViolationOfRules	1	Robeco Securities, L.L.C. (Robeco) - CONTROL AFFILIATE	Reporting of Transactions to the NSCC	16-APR-2003	National Association of Securities Dealers (NASD)	NASD fined Robeco $3,000 relating to Municipal Securities Rulemaking Board (MSRB) Rules G-12 and G-14 pertaining to the reporting of transactions to the NSCC.	Robeco paid the fine and filed a statement of corrective action which detailed the steps taken to prevent a reoccurrence of the matter.
0001139578-07-000007	foreignAgency	1	Rabo Amsterdam Branch (fka Rabo Securities N.V.) - CONTROL AFFILIATE	AEXT 98-39	22-DEC-1998	Disciplinary Board of Amsterdam Exchanges N.V., Netherlands	Control Affiliate executed a number of transactions in Vendex and Unilever shares in June/July 1998 without actual client orders underlying the transactions.	Control Affiliate paid fine of $11,451.
0001105607-07-000156	revokedBond	1	William Webber	N/A	05-FEB-1987	N/A	Payment under Fidelity Bond	Settled
0001105607-07-000156	fsrFoundOrderAgainstApplicant	2	Waddell & Reed, Inc.	in re: Waddell & Reed, Inc. and Scott Allan (3487-S-602)	24-OCT-2002	Florida Office of Financial Institutions and Securities Regulation	Administrative Proceeding	Stipulation and Consent
0001105607-07-000156	revokedBond	3	Emmanuel Lagpacan	N/A	11-JUN-1999	N/A	Payment under Fidelity Bond	Settled
0001105607-07-000156	sraViolationOfRules	1	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. (C11000007)	13-APR-2000	NASD	Acceptance, Waiver and Consent	Acceptance, Waiver and Consent
0001105607-07-000156	sraViolationOfRules	2	Waddell & Reed, Inc. Robert Hechler and Robert Williams	Department of Enforcement v. Waddell & Reed, Inc., Robert Hechler and Robert Wil	14-JAN-2004	NASD	Disiplinary Proceeding	Order Accepting Offers of Settlement by Respondents
0001105607-07-000156	sraViolationOfRules	3	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. (E062004029603)	24-NOV-2006	NASD	Acceptance, Waiver and Consent	Acceptance, Waiver and Consent
0001105607-07-000156	violationOfRegulations	1	Continental Investment Corporation, Waddell & Reed, Inc. and Kansas City Securities Corporation	In the matter of Continental Investment Corporation, et al. (SEC Docket No. 339)	11-OCT-1972	Securities and Exchange Commission	Administrative Proceeding	Consent Order
0001105607-07-000156	violationOfRegulations	2	Waddell & Reed Investment Management Company, Waddell & Reed, Inc. and Waddell & Reed Services Company	In the matter of Waddell & Reed, Inc., Waddell & Reed Investment Management Comp	24-JUL-2006	Securities and Exchange Commission	Administrative Proceeding	Consent Order
0001105607-07-000156	fsrFoundOrderAgainstApplicant	1	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. (2001E053)	10-OCT-2001	Kansas Securities Commissioner	Administrative Proceeding	Stipulation for Consent Order
0001105607-07-000156	fsrViolationOfInvestmentRelatedRegulation	3	Waddell & Reed, Inc.	In the Matter of Waddell & Reed, Inc.	24-JUL-2006	Attorney General of the State of New York/Kansas Securities Commissioner	Administrative Proceeding	Assurance of Discontinuance Pursuant to Executive Law SS63(15)/Stipulation for Consent Order
0001105607-07-000156	fsrViolationOfInvestmentRelatedRegulation	2	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. (2001 E 053)	10-OCT-2001	Kansas Securities Commissioner	Administrative Proceeding	Stipulation for Consent Order
0001105607-07-000156	fsrViolationOfInvestmentRelatedRegulation	1	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. (ST-99-2948-S)	12-MAY-1999	Connecticut Department of Banking	Stipulation and Consent	Stipulation and Consent
0001105607-07-000156	fsrRegistrationDeniedOrSuspended	1	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. and W&R Insurance Agency, Inc. (AP05-13)	25-MAR-2005	Missouri Commissioner of Securities	Summary Order of Suspension	Administrative Consent Order
0001105607-07-000156	fsrFoundOrderAgainstApplicant	4	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc.	24-JUL-2006	Attorney General of the State of New York/Kansas Securities Commissioner	Administrative Proceeding	Assurance of Discontinuance Pursuant to Executive Law SS63(15)/Stipulation for Consent Order
0001105607-07-000156	fsrFoundOrderAgainstApplicant	3	Waddell & Reed, Inc.	In the matter of Waddell & Reed, Inc. and W&R Insurance Agency, Inc. (AP05-13)	25-MAR-2005	Missouri Commissioner of Securities	Summary Order of Suspension	Administrative Consent Order
0001105607-07-000156	revokedBond	2	David Stevenson	N/A	04-NOV-1997	N/A	Payment under Fidelity Bond	Settled
