ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-10-000038	fsrFoundOrderAgainstApplicant	19	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 05-H-16	14-JUN-2005	The Colorado Division of Securities, Department of Regulatory Agencies	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000038	felonyOrMisdemeanor	1	Deutsche Bank AG, a Control Affiliate of the Registrant	Oslo Incident	20-FEB-2004	Oslo Police District, Section of Finance and Environmental Crime	The Registrant has not been the subject of this matter: Initiation date: 01/07/2004. Deutsche Bank AG, a Control Affiliate of the Registrant was charged by the Oslo Police District with failure to file appropriate notices with the Oslo Stock Exchange within the time period required after stock and option purchases that caused holdings by Deutsche Bank AG to exceed levels specified by Norwegian regulation. The Financial Supervisory Authority of Norway, a financial regulatory authority, did not make a final conclusion that a violation had occurred. Instead, as required by Norwegian law, any such finding must be made by the relevant police authority, in this case the Oslo Police District which is not a financial regulator. The Police District determined to resolve this matter by accepting a fine in lieu of prosecution. Accepting such a fine is deemed as a settlement of the case and is categorized as a misdemeanor under Norwegian law. Settlement and monetary fine of USD $4,300 was paid.	Settlement and monetary fine of USD $4,300 was paid.
0001018490-10-000038	foreignAgency	6	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Autorite Des Marches Financiers - Unknown	07-JUN-2007	Autorite Des Marches Financiers	The Registrant has not been the subject of this matter: Initiation date: December 13, 2002.  Autorite Des Marches Financiers ('AMF') alleged certain abuses arising out of a convertible offer by Vivendi which took place in November 2002.  The allegations centered on whether hedge funds acted on information offered by DBAG London before the issuance of the bond was publicly announced.  The AMF alleged that DBAG London, which handled a 1 billion Euro  convertible bond issue for Vivendi in November 2002, did not fully respect the rules of good conduct which apply to market testing in passing on information about the issue to four hedge funds prior to the information becoming publicly known.  The AMF found that the funds used this information to trade Vivendi shares.  Without admitting or denying the allegations, DBAG London was sanctioned for technical and procedural reasons and there were no findings that DBAG London violated insider trading rules.  Likewise, DBAG London was not sanctioned for passing information to the hedge funds. The AMF alleged that there were also material inaccuracies in the prospectus. However, this was viewed by the AMF as a formal breach, which on its own, would not warrant a high penalty. The AMF alleged that DBAG London failed to retain proper records of its 'Market Sounding' communications and failed to retain relevant tape recordings. The AMF did not allege that the mistaken erasure of the tapes was intentional.	Without admitting or denying the allegations, DBAG London was sanctioned for technical and procedural reasons and accepted a fine of E750,000.00.
0001018490-10-000038	enjoinedInvestmentRelatedActivity	2	Deutsche Investment Management Americas Inc., a Control Affiliate of the Registrant	Case #: 2005KAHAP69446	13-DEC-2007	Seoul Central District Court, Seoul, South Korea	The Registrant has not been the subject of this matter:  Initiation date 12/13/2007.  In the Hankang Restructuring Fund's (the 'Fund') civil suit filed with the Seoul Central District Court, the Fund alleged that Deutsche Investment Management Americas Inc. ('DIMA') made investments in FD Tech and Nextern in breach of investment guidelines.  In addition, the suit also alleged that DIMA did not conduct sufficient due diligence and fundamental research on FD Tech and Nextern while making investments.  DIMA was ordered to pay KRW18,624,447,786 to the Fund in restitution for losses sustained as a result of the investments in FD Tech and Nextern.  On December 20th, 2007 DIMA made the payment pursuant to the order.  Conversion rate in USD of KWR on 12/20/2007 was $23,662,663.55 inclusive of interest. In addition, DIMA was ordered to pay interest at a rate of 6% per annum from October 1, 2004 through December 13, 2007 and at a rate of 20% per annum from December 14, 2007 until the sum is fully paid.	DIMA was ordered to pay KRW18,624,447,786 plus interest to the Fund.
0001018490-10-000038	enjoinedInvestmentRelatedActivity	3	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	SEC Auction Rate Securities Action 6/3/09	09-JUN-2009	U.S. District Court, Southern District of New York	The Registrant has not been the subject of this matter: Initiation date 6/3/2009.  The SEC's complaint alleged that Deutsche Bank Securities Inc. ('DBSI') misled its customers about the nature, liquidity and risks associated with Auction Rate Securities ('ARS') that DBSI underwrote, marketed and sold and that DBSI reinforced the perception that ARS were safe and liquid by committing its own capital to support ARS auctions for which it served as the lead manager to ensure that those auctions did not fail.  Without admitting or denying the allegations in the SEC complaint, DBSI consented to the entry of an injunction permanently enjoining it from engaging in violations of Section 15(C) of the Securities Exchange Act of 1934.  The SEC has granted waivers, exemptions, and no-action relief from the collateral consequences of the injunction in areas under the SEC's jurisdiction.  In addition to the injunction noted above, the judgment of the District Court requires DBSI to comply with the undertakings specified in the judgment, and provides that DBSI may be required to pay civil monetary penalties pursuant to Section 21(D)(3) of the Exchange Act. The undertakings require, among other things, that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; agree not to liquidate its own inventory of a particular ARS without making that liquidity opportunity available, as soon as practicable, for eligible customers; and provide other relief as described in the judgment.	Without admitting or denying the allegations in the SEC complaint, DBSI consented to the entry of an injunction permanently enjoining it from engaging in violations of Section 15(C) of the Securities Exchange Act of 1934.
0001018490-10-000038	falseStatementOrOmission	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 3-12514	19-JAN-2007	United States Securities and  Exchange Commission.	The Registrant has not been the subject of this matter: Amended filing date: 12/21/2006. On December 21, 2006 the SEC instituted and settled an administrative proceeding against Deutsche Bank Securities Inc. ('DBSI') in connection with DBSI's alleged failure to properly supervise one of its former registered representatives who had engaged in deceptive market timing of mutual fund shares in client accounts. The SEC further alleged that DBSI, through the conduct of the former registered representative, violated Rule 22C-1(A), as adopted under section 22(C) of the Investment Company Act of 1940 by the conduct of the former registered representative entering late trades for at least one customer. The SEC alleged that the former registered representative received and entered orders to purchase, redeem or exchange mutual fund shares for the 4:00 P.M. eastern time market close on certain occasions where customer orders received before 4:00 P.M. were blocked by fund companies as market timing trades. The customer orders entered into after 4:00 P.M. served as substitute orders for those that had been previously received and blocked before 4:00 P.M. The SEC also alleged that DBSI violated Section 15(B)(4)(E) of the Exchange Act because it allegedly failed to properly supervise the former registered representative who had engaged in the conduct. On December 21, 2006 the SEC also issued an order under Rule 602(E) of the Securities Act of 1933 on behalf of Deutsche Asset Management, Inc., Deutsche Investment Management Americas, Inc., and Deutsche Bank Securities Inc., granting a waiver of the disqualification provision of Rule 602(C)(3). Without admitting or denying the SEC's allegations or findings, DBSI agreed to total payment of $442,954, consisting of $202,835 in disgorgement, $202,835 in civil penalty, and $37,284 in prejudgment interest. The fine of $442,954 was paid on January 19, 2007.	Without admitting or denying the SEC's allegations or findings, DBSI agreed to total payment of $442,954, consisting of $202,835 in disgorgement, $202,835 in civil penalty, and $37,284 in prejudgment interest. The fine was paid on January 19, 2007.
0001018490-10-000038	falseStatementOrOmission	2	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: Initiation date: 12/21/2006. Deutsche Investment Management Americas Inc. ('DIMA'), and Deutsche Asset Management, Inc. ('DAMI') which merged into DIMA as of 12/31/2006, serve as investment advisors to the DWS Scudder Funds. The SEC alleged DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The SEC also alleged that DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The SEC censured DIMA and DAMI and ordered DIMA and DAMI to pay $17.2 million in disgorgement, which will be deemed to be paid through payments made under a separate order by the New York Attorney General. The SEC also issued a cease and desist order against DIMA and DAMI. DIMA and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DIMA and DAMI's code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DIMA and DAMI; engagement of an independent compliance consultant to conduct a comprehensive review of the DIMA and DAMI's supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities Law violations by DIMA and DAMI and their employees; and within 120 days and in 2008, DIMA and DAMI shall undergo a compliance review by an independent third party. DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds.	DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds.
0001018490-10-000038	foreignAgency	1	Deutsche Securities Australia Limited, a Control Affiliate of the Registrant	Occurrence 1347474	24-JAN-2007	Australian Securities Exchange	The Registrant has not been the subject of this matter: The Australian Securities Exchange ('ASX') determined that Deutsche Securities Australia Limited ('DSAL') contravened ASX Market Rule 20.8.3 as a result of executing five special crossings in derivative market contracts over a cash market product for which there was a current offer period for a takeover bid and contravened ASX Market Rule 20.8.4 by executing one special crossing in a combination when a component part of the combination was a derivatives market contract over a cash market product for which there was a current offer period for a takeover bid. The ASX Rules prohibit special size crossings being executed in securities that are party to a takeover situation. The ASX contacted ('DSAL') on May 1, 2006 regarding six separate special crossings in the stock of Patrick Corporation that had been executed at a time when Patrick was a subject of a takeover bid. The special crossings occurred during a period beginning in December 2005 through mid March 2006. DSAL responded that the incorrect execution of special crossings was a result of genuine confusion regarding the status of the takeover bid. ASX Enforcement Division referred the matter to ASX Disciplinary Tribunal for consideration. The Tribunal imposed a monetary sanction of A$50,000 which was appealed by both DSAL and ASX Enforcement as being overly severe. In light of DSAL's co-operation with the initial investigation, its prior unblemished history and the action that DSAL had taken since the contraventions occurred, the Tribunal reduced the sanction to A$45,000 on January 24, 2007. On March 7, 2007, the ASX Issued a disciplinary circular naming DSAL and providing details of the offense and penalty imposed. A fine of a A$45,000 was imposed upon Deutsche Securities Australia Limited.	A fine of a A$45,000 was imposed upon Deutsche Securities Australia Limited.
0001018490-10-000038	foreignAgency	2	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Occurrence 1340615	19-DEC-2006	Comision Nacional Del Mercado	The Registrant has not been the subject of this matter: Initiation date: 02/03/2006.  The Comision Nacional Del Mercado ('CNMV') alleged Deutsche Bank AG London Branch ('DB London') engaged in a breach of its obligation not to carry out market sounding or wall crossing activities until the close of the Madrid market and approval of a short prospectus for an equity placement (block trade) executed in shares of Spanish company Ebro Puleva on February 26, 2004.  On December 19, 2006, DB London received notice that the CNMV received approval to sanction DB London in respect of an equity placement (block trade) executed in shares of Spanish company Ebro Puleva in February 2004.  The CNMV alleged that, pursuant, to prospectus describing the placement, DB London imposed upon itself an obligation not to carry out any market sounding or wall crossing activities prior to the close of the Madrid market and approval of the short prospectus by the CNMV on the date of the transaction. The CNMV argued that DB London breached this obligation by approaching three investors to determine market interest prior to the market close. DB London was suspended from accelerated book built deals in Spanish securities for a period of three months from 19 December 2006 through 19 March 2007. A monetary fine of 1,000,000 Euros was ordered.	Suspended from accelerated book built deals in Spanish securities for a period of three months from 19 December 2006 through 19 March 2007.  A monetary fine of 1,000,000 Euros was ordered.
0001018490-10-000038	foreignAgency	3	Morgan Grenfell & Co Limited ('MG & CO'), a Control Affiliate of the Registrant	FSA Unknown	18-MAR-2004	Financial Services Authority ('FSA') of London, U.K.	The Registrant has not been the subject of this matter: The Financial Services Authority ('FSA') of London, U.K., found that MG & Co to have been in breach of FSA Principle 6 and Principle 8 wherein MG & Co failed to act in its customer's best interests and failed to manage conflicts of interests. The FSA found that MG & Co had commenced proprietary trading in certain of the constituent securities of a client's programme trade, prior to its award, based on limited information provided to enable MG & Co to quote for the business. The FSA found that the proprietary trading resulted in the client, a fund manager, paying more for the programme trade than they would otherwise have done. The FSA noted that MG & Co agreed compensation for the customer on the same day. The current status is: closed on 18 March 2004. Pursuant to section 206 of the Financial Services and Markets Act 2000, FSA imposed a fine of UK pounds 190,000 (US $350,000) which was paid on 1 April 2004.	Pursuant to section 206 of the Financial Services and Markets Act 2000, FSA imposed a fine of UK pounds 190,000 (US $350,000) which was paid on 1 April 2004.
0001018490-10-000038	foreignAgency	4	Deutsche Bank AG (London Branch) ('DBL'), a Control Affiliate of the Registrant	Docket/Case Number: FSA/PN/036/006	11-APR-2006	The Financial Services Authority ('FSA')	The Registrant has not been the subject of this matter: The Financial Services Authority ('FSA') fined DBL for breaches of FSA Principle 5 (duty to observe proper standards of market conduct) and breaches of Principle 2 (duty to act with due skill, care and diligence) regarding two separate equity capital market transactions conducted by DBL in March 2004. DBL internally identified and self reported to the FSA issues relating to both transactions. DBL appointed external advisors to undertake a detailed investigation into the transactions, the results of which were provided to the FSA in May 2004. The first transaction involved a book build in Scania AB, B shares. For the purposes of the settlement with FSA, DBL has admitted breaches of FSA Principle 5, in that DBL had purchased high volumes of Scania AB, B shares using external brokers, rather than trading in DBL's own name, thereby increasing and stabilizing the share price. For the purposes of the settlement, DBL has also admitted breaches of FSA Principle 2, in that (1) DBL allowed the purchase of shares by an employee without pre-notification (2) DBL issued three coverage statements that were incomplete or inaccurate with respect to the actual degree of coverage, and (3) DBL issued an internal statement on the day following the transaction that DBL would be reporting to the Stockholm Stock Exchange that it currently held a 9.6% stake in Scania AB; this information was not properly embargoed, as a number of DBL employees disclosed it to clients, prior to the information being made public. The second transaction involved the stabilization of Cytos Biotechnology AG shares. For the purposes of the settlement with FSA, DBL has admitted breaches of FSA Principle 2 because (1) DBL failed to ensure that the stabilization trader followed DBL's internal procedures on stabilization; and (2) DBL failed to ensure that the London staff escalated trading issues to Compliance in a timely manner. The current status is closed on 4/11/2006. For the purposes of the settlement, DBL agreed to a total financial penalty of GBP 6,363,643 for breaches of FSA Principle 5 in respect to one of the transactions, and FSA Principle 2 in respect of both transactions. This fine was paid to the FSA on 13 April 2006. DBL agreed to pay: (i) a fine of GBP 3,500,000, and a 'loss avoidance' figure of GBP 2,363,643 with respect to the Scania transaction due to the DBL purchases and the inaccurate coverage statements (ii) a fine of GBP 500,000 with respect to the Cytos Biotechnology transaction for failure to follow internal procedures on stabilization, and failure to escalate issue to Compliance in a timely manner.	For the purposes of the settlement, DBL agreed to a total financial penalty of GBP 6,363,643 for breaches of FSA Principle 5 in respect to one of the transactions, and FSA Principle 2 in respect of both transactions.  This fine was paid to the FSA.
0001018490-10-000038	foreignAgency	5	Morgan Grenfell Asia & Partners Securities PTE Ltd., a Control Affiliate of the Registrant	SES Unknown	30-MAY-1995	Disciplinary Committee of the Stock Exchange of Singapore Ltd.	The Registrant has not been the subject of this matter: Initiation date: April 27, 1995.  On April 27, 1995, the Disciplinary Committee of the Stock Exchange of Singapore Ltd.('SES') found that MGAPS ratio of Aggregate Indebtedness to Adjusted Net Capital had exceeded 500% for two days, on January 19 & 20, 1994, in violation of SES Rule 57(1).  The current status is: closed on May 30, 1995.  Pursuant to SES Rule 46.1(a), the Disciplinary Committee imposed a fine of 75,000 Singapore dollars on MGAPS.	Closed on May 30, 1995.  Pursuant to SES Rule 46.1(a), the Disciplinary Committee imposed a fine of 75,000 Singapore dollars on MGAPS.
0001018490-10-000038	fsrFalseStatementOrOmission	6	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2003E052	28-MAR-2005	The Kansas Office of the Securities Commissioner	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services.  DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.  The Kansas Office of the Securities Commissioner charged violations of K.S.A. 17-1254(M)(7), K.S.A. 17-1254(M)(12) and K.A.R. 81-3-1(D)(3) in connection with research work, supervision and production of emails. Without admitting or denying the allegations, DBSI agreed to a consent order with Kansas Office of the Securities Commissioner and pay $87.5 million. The Kansas Office of the Securities Commission charged violations of K.S.A. 17-1254(M)(7), K.S.A. 17-1254(M)(12) and K.A.R. 81-3-1(D)(3) in connection with research analyst work, supervision and production of emails. The matter was resolved on 03/28/2005, including $287,500 penalty paid to the State of Kansas.	Without admitting or denying the allegations, DBSI agreed to a consent order with Kansas Office of the Securities Commissioner and pay $87.5 million with certain offsets to be paid in related actions.
0001018490-10-000038	foreignAgency	7	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Docket/Case Number: Autorite Des Marches Financiers - Unknown	23-NOV-2007	Autorite Des Marches Financiers ('AMF')	The Registrant has not been the subject of this matter:  Initiation date:  10/18/2006.  The Autorite Des Marches Financiers alleged certain abuses arising out of the convertible bond offer for French telecommunications equipment maker Alcatel which took place in December 2002.  The allegations centered on whether hedge funds acted on the basis of information communicated by DB London before the issuance of the bonds was publicly announced, during its market sounding activities.  The AMF concluded that DB had no culpability in relation to alleged insider dealing activities, but alleged procedural, record keeping omissions by DB, in relation to the records it maintained of the market soundings.  On December 22, 2006, the AMF notified DB London that it would be sanctioned for technical and procedural violations in connection with a convertible bond offering by Alcatel, DB lead managed the transaction.  There was no case to answer for insider trading. DB London conducted market soundings with several hedge funds ahead of the offering in December 2002. DB London was able to produce documentation sufficient to attest that it was engaged in market sounding which is permitted under AMF Rules. However, since the times the telephone contacts with the hedge funds were made were not evidenced in the documentation and the names of certain third parties were missing from the firm's records, AMF found that DB London acted contrary to French Market soundings regulations. AMF imposed a monetary sanction of 300,000 Euros, which has been paid in full.	AMF imposed a monetary sanction of 300,000 Euros, which has been paid in full.
0001018490-10-000038	foreignAgency	8	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	N/A	18-NOV-2008	Bourse De Montreal	The Registrant has not been the subject of this matter:  Initiation date 1/25/2008.  During the period from June 16, 2006 to May 8, 2007, Deutsche Bank Securities Inc. ('DBSI') was alleged to have contravened paragraph A) of Article 6366 of the Rules of Bourse De Montreal Inc. (The Bourse), by providing access to its designated personnel to the electronic trading system of the Bourse without having obtained the prior approval of the Bourse thereof, rendering DBSI subject to a disciplinary complaint and to the penalties listed in Article 4101 and following of the rules of the Bourse.  Without admitting or denying the allegations, DBSI consented to the Bourse De Montreal decision, and to a fine of $53,759.60.  This amount includes costs of the investigation of $3,759.60.  The fine was paid on 12/8/08.	Without admitting or denying the allegations, DBSI consented to the Bourse De Montreal decision, and to a fine of $53,759.60.
0001018490-10-000038	fsrFalseStatementOrOmission	1	Bankers Trust Company NKA Deutsche Bank Trust Company Americas, a Control Affiliate of the Registrant	99 CR250JGK (S.D.N.Y., 1999)	11-MAR-1999	United States Attorney's Office in the Southern District of New York	In reference to the 'Title of Action' noted above, please see response to question 10(a)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(a)(1)(vi).
0001018490-10-000038	fsrFalseStatementOrOmission	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1219988	31-AUG-2004	The California Department of Corporations	The Registrant has not been the subject of this matter: The California Department of Corporations charged violations of Corporations Code Section 25218 and Title 10 of the Code of Regulations Section 260.218 for allegedly not adequately insulating research analysts from the influences of covered companies and investment banking; violations of Corporations Code Sections 25212(G) and 25218 and Title 10 of the California Code of Regulations Section 260.218.4 for allegedly not properly supervising its employees to prevent such influences; and violations of California Corporations Code Section 25241 and Section 260.241.1(B) of Title 10 of the California Code of Regulations for allegedly not promptly producing e-mail data. The current status is closed on August 31, 2004. Without admitting or denying the allegations, DBSI agreed to an administrative consent order with the California Department of Corporations, and to pay $87.5 million. The administrative consent order included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services.  DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings (including $3,001,328 paid to California on August 26, 2004); (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Without admitting or denying the allegations, DBSI agreed to an administrative consent order (which included certain undertakings) with the California Dept. of Corps. and to pay $87.5 million with certain offsets to be paid in related actions.
0001018490-10-000038	fsrFalseStatementOrOmission	3	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: CO-2005-0011	31-MAR-2005	The Alabama Securities Commission	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. The Alabama Securities Commission charged violations of Alabama Securities Act 830-X-3-.13(1) & (3) for allegedly failing to establish and maintain adequate policies, systems and procedures for supervision and control of its employees; violations of Alabama Securities Act 8-6-3(I)7 for allegedly (I) failing to manage conflicts in an adequate or appropriate manner and (II) failing to make adequate disclosure; violations of Alabama Securities Act 830-X-2-.06(2) for allegedly issuing research reports that were not properly balanced, and/or contained exaggerated or unwarranted claims and opinions. Without admitting or denying the allegations, DBSI agreed to an administrative consent order with the Alabama Securities Commission and to pay $87.5 million. The Alabama Securities Commission charged violations of Alabama Securities Act 830-X-3-.13(1) & (3) for allegedly failing to establish and maintain adequate policies, systems and procedures for supervision and control of the research and investment banking departments; violations of Alabama Securities Act 8-6-3(I)7 for allegedly (I) failing to manage conflicts in an adequate or appropriate manner and (II) failing to make adequate disclosure; violations of Alabama Securities Act 830-X-2-.06(2) for allegedly issuing research reports that were not based on principles of fair dealing and good faith, did not provide sound basis for evaluating facts, were not properly balanced, and/or contained exaggerated or unwarranted claims and opinions. The matter was resolved on 03/31/2005, including a $394,052 penalty paid to Alabama on 03/29/2005.	Without admitting or denying the allegations, DBSI agreed to an administrative consent order with the Alabama Securities Commission and to pay $87.5 million with certain offsets to be paid in related actions.
0001018490-10-000038	fsrFalseStatementOrOmission	4	Deutsche Bank securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: S-03578A-05-0000	01-MAR-2005	The Arizona Corporation Commission	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services.  DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.  The Arizona Corporation Commission charged violations of Arizona revised Statute 44-1961(A)(13) in connection with research analyst work, supervision and production of emails. Without admitting or denying the allegations, DBSI agreed to an order to cease and desist, an order for administrative penalties and consent to same with the Arizona Corporation Commission, and to pay $87.5 million. The Arizona Corporation Commission charged violations of Arizona revised Statute 44-1961(A)(13) in connection with research analyst work, supervision and production of emails. The matter was resolved on 02/25/2005, including $454,619 penalty paid to the State of Arizona on 03/01/2005.	Without admitting or denying the allegations, DBSI agreed to an order to cease and desist, an order for admin. penalties and consent to same with the Arizona Corp. Comm., and to pay $87.5 million with certain offsets to be paid in related actions.
0001018490-10-000038	fsrFalseStatementOrOmission	5	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : EN-10522	28-MAR-2005	The Commissioner of Securities of the State of Georgia	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services.  DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.  The Commissioner of Securities of the State of Georgia charged violations of O.C.G.A. 10-5-4 (A) (8) and 10-5-12(A)(1) and Rule and Regulation of the State of Georgia 590-4-2-.14 in connection with research analyst work, supervision and production of emails; violations of 10-5-4 (A)(11) and 10-5-12(A)(1) and Rule 590-4-2-.07 for allegedly failing to establish and maintain adequate policies, systems, and procedures for supervision and control of the research and investment banking departments. Without admitting or denying the allegations, DBSI agreed to a consent order with the Commissioner of Securities of the State of Georgia. The Commissioner of Securities of the State of Georgia charged violations of O.C.G.A. 10-5-4 (A) (8) and 10-5-12(A)(1) and Rule and Regulation of the State of Georgia 590-4-2-.14 in connection with research analyst work, supervision and production of emails; violations of 10-5-4 (A)(11) and 10-5-12(A)(1) and Rule 590-4-2-.07 for allegedly failing to establish and maintain adequate policies, systems, and procedures for supervision and control of the research and investment banking departments. The matter was resolved on 03/28/2005, including $394,052 penalty paid to the State of Georgia on 03/25/2005.	Without admitting or denying the allegations, DBSI agreed to a consent order with the Commissioner of Securities of the State of Georgia and a $394,052 penalty paid to the State of Georgia.
0001018490-10-000038	fsrFalseStatementOrOmission	14	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2003-04-50	23-FEB-2005	Pennsylvania Securities Commission	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. Pennsylvania accepted applicant's offer of settlement in connection with the Pennsylvania Securities Commission's charge that if, in a contested proceeding under the Pennsylvania Securities Act of 1972 (70 P.S.1-510), it was proven that applicant engaged in conduct related to research analyst work, supervision and production of emails as alleged in the SEC complaint, there would be a basis under section 305(A)(IX), 70 P.S.1-305(A)(IX), for the Pennsylvania Securities Commission to suspend, revoke or condition the broker-dealer registration of applicant in the Commonwealth of Pennsylvania. Without admitting or denying the allegations, DBSI agreed to an order with the Pennsylvania Securities Commission and to pay $87.5 million. Pennsylvania accepted applicant's offer of settlement in connection with the Pennsylvania Securities Commission's charge that if, in a contested proceeding under the Pennsylvania Securities Act of 1972 (70 P.S.1-510), it was proven that applicant engaged in conduct related to research analyst work, supervision and production of emails as alleged in the SEC complaint (filed on or about 8/26/2004 by the U.S. Securities and Exchange Commission in the United States District Court for the Southern District of New York), there would be a basis under Section 305(A)(IX), 70 P.S.1-305(A)(IX), for the Pennsylvania Securities Commission to suspend, revoke or condition the broker-dealer registration of applicant in the Commonwealth of Pennsylvania.  The matter was resolved on 02/23/2005, including $1,088,210 penalty paid to the State of Pennsylvania on 03/11/2005.	Without admitting or denying the allegations, DBSI agreed to an order with the Pennsylvania Securities Commission and to pay $87.5 million with certain offsets to be paid in related actions.
