ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-19-000010	sraViolationOfRules	18	Kemper Distributors Inc. (KDI), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: CAF000012	11-MAY-2000	National Association of Securities Dealers Regulation	"The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company KSvC""); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. (""KDI""); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. (""Scudder Kemper""): and Scudder Investor Services, Inc. are wholly owned, indirect and/or direct subsidiaries of Deutsche Bank Americas Holding Corp. On May 11, 2000, NASD Regulation (""NASDR"") accepted a Letter of Acceptance, Waiver and Consent (""AWC"") from Kemper Distributors Inc. (""KDI""). KDI consented, without admitting or denying the alleged violations, to the findings contained in AWC. NASDR alleged that during the period of June 1996 through December 1997, KDI violated NASD Conduct Rules 2110, 2210 and 3010 with respect to advertisements and sales literature concerning mutual funds underwritten and distributed by KDI. NASDR alleged that KDI failed to file or timely file certain advertisements and sales literature with the NASDR, did not obtain the approval of a registered principal of firm prior to the use of certain advertisements and sales literature, and published certain advertisements that did not convey the risks of fluctuating prices inherent in investing or accurately depict fund performance. NASDR alleged that KDI did not establish or maintain supervisory procedures designed to comply with NASD Conduct Rule 2210. Prior to the date of the AWC, KDI adopted new policies and procedures to address the issues giving rise to the AWC. NASDR fined KDI $100,000 and required KDI to pre-file with NASDR for six months all advertisements depicting mutual fund performance information through the use of graphs, bar charts or pie charts."	KDI consented, without admitting or denying the alleged violations, to the findings contained in AWC. NASDR fined KDI $100,000 and required certain actions of KDI for six months.
0001018490-19-000010	sraViolationOfRules	19	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: CMS000104	06-JUN-2000	"National Association of Securities Dealers, Inc. (""NASD"")"	"The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 6, 2000. The National Association of Securities Dealers, Inc. (""NASD"") alleged failure to accept or decline in ACT transactions in eligible securities within 20 minutes after execution of such transactions; failure to display immediately customer limit orders, when the orders were at a price that would have improved its bid or offer in each such security related to those orders, or when the full size of each such order were priced equal to its bid or offer and the national best bid or offer and the orders represented more than a de minimis change in relation to the size associated with its bid or offer in each security; and, failure to establish, maintain, and enforce written supervisory procedures reasonably designed to achieve compliance with the applicable securities laws and regulations, and the rules of the NASD concerning trade reporting, ACT compliance, best execution, limit order protection interpretation, locked and crossed markets, books and records, SEC order execution rules and 21(A) report issues. The current status is closed on June 6, 2000. A fine of $25,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine."	Closed on June 6, 2000. A fine of $25,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine.
0001018490-19-000010	sraViolationOfRules	20	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: CMS000105	06-JUN-2000	National Association of Securities Dealers, Inc.	"The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 6, 2000. The National Association of Securities Dealers, Inc. (""NASD"") alleged that DB Alex. Brown, a market maker in securities, without making reasonable efforts to avoid a locked or crossed market by executing transactions with all market makers whose quotations would be locked or crossed, entered a bid or ask quotation in the NASDAQ stock market which caused a locked or crossed market condition to occur. The current status is closed on June 6, 2000. A fine of $3,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine."	Closed on June 6, 2000. A fine of $3,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine.
0001018490-19-000010	sraViolationOfRules	21	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Exchange Hearing Panel Decision 99-490	13-AUG-1999	New York Stock Exchange	"The Registrant has not been the subject of this matter: Deutsche Banc Alex. Brown Inc. is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 23,1999. DB Alex. Brown violated SEC Reg.240.15C3-1, SEC Reg.240.17A-11(B), and SEC Reg.240.17A-11(D), in addition, violated SEC Reg.240.17A-5, SEC Reg.240.8(C)1 and 240.15C3-3, SEC Reg.240.17A-3 and 240.17A-4. The above-mentioned relate to financial reporting books and records violations. DB Alex. Brown was also in violation of NYSE rules 325, 440 and 342. The current status is closed on August 13, 1999. A fine of $175,000.00 has been paid. The settlement concluded the matter. No further action is required."	Closed on August 13, 1999. A fine of $175,000.00 has been paid. The settlement concluded the matter. No further action is required.
0001018490-19-000010	sraViolationOfRules	22	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: HPD#: 03-221	09-MAR-2004	New York Stock Exchange, Inc.	"The Registrant has not been the subject of this matter: Initiation date: November 4, 2003. The New York Stock Exchange, Inc. (""NYSE"") alleged and DBSI, a broker-dealer under common control with the Registrant, without admitting or denying guilt consented to findings: that DBSI violated substantive provisions, failed to reasonably supervise and control the actions of its employees, and failed to establish a separate system of follow up and review, to ensure compliance with exchange rules, with respect to (A) the calculation and reporting of short interest; (B) compliance by its registered employees with the registration and continuing education requirements; (C) the issuance of accurate monthly accounts statements to institutional customers of the firm; and (D) its financial operations, specifically relating to reconciliation of ledgers. Sanction: the hearing panel imposed (A) a censure (B) a fine of $725,000, and (C) an undertaking. The current status is: closed on March 9, 2004. Without admitting or denying the findings of the NYSE's hearing panel, DBSI consented to the penalty."	Sanction: the hearing panel imposed (A) a censure (B) a fine of $725,000, and (C) an undertaking. The current status is: closed on March 9, 2004. Without admitting or denying the findings of the NYSE's hearing panel, DBSI consented to the penalty.
0001018490-19-000010	sraViolationOfRules	23	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: CMS030303	15-JAN-2004	National Association of Securities Dealers	"The Registrant has not been the subject of this matter: Initiation date: December 21, 2003. The NASD alleged that DBSI, a broker-dealer under common control with the Registrant, violated NASD Conduct Rule 2110 and NASD Marketplace Rules 4632 and 6620(A) - DBSI incorrectly designated as ""PRP"" through ACT one last sale report of a transaction in a NASDAQ National Market (""NNM"") security; failed to report the correct number of shares through ACT in last sale reports of riskless principal transactions in NNM securities; failed to report the correct price through ACT in last sale reports of riskless principal transactions in NNM securities; double reported to ACT one last sale report of a transaction in a NNM security; failed to submit, for the offsetting, riskless portion of transactions in NNM securities either: (A) a clearing only report with a capacity indicator of riskless principal, if a clearing report is necessary to clear the transaction; or (B) a non-tape, non-clearing report with a capacity indicator of riskless principal, if a clearing report is not necessary to clear the transaction; failed within 90 seconds after execution, to transmit to ACT last sale reports of transactions in OTC equity securities; and failed within 90 seconds after execution, to transmit to ACT last sale reports of transactions in OTC equity securities and failed to designate through ACT such last reports as late. The current status is: closed on January 15, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and paid a fine of $9,000.00."	Closed on January 15, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and paid a fine of $9,000.00.
0001018490-19-000010	sraViolationOfRules	24	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: 02-12	18-JUN-2004	American Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: April 1, 2004. The American Stock Exchange alleged that DBSI violated Exchange Rule 30 and Article V, Section 4(H) of the Exchange constitution, in that during the period February 1998 through May 2003, the firm filed with the exchange inaccurate reports of short interest positions in securities on the Exchange; DBSI violated Exchange Rule 320 and Article V, Section 4(H) of the Exchange constitution in that the firm failed to establish and maintain appropriate policies, systems, and procedures of supervision and control, including written supervisory procedures, designed to ensure compliance with short interest requirements of the Exchange. The current status is: closed on June 18, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, consenting to a censure and fined $225,000 in total. DBSI was required to submit to the Exchange supervisory procedures to address deficiencies along with the date the revised procedures were implemented. The fine of $112,500 to be paid to the AMEX (as part of a fine of $225,000 in total to be paid to the AMEX and the NASD) at their instruction was paid on July 9, 2004.	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and a censure and fined $225,000 in total.
0001018490-19-000010	sraViolationOfRules	26	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: CAF040037	18-MAY-2004	National Association of Securities Dealers	"The Registrant has not been the subject of this matter: Initiation date: May 18, 2004. The NASD alleged that DBSI violated NASD conduct rule 2110 in connection with the firm's allocation and sale of initial public offerings (""IPOS"") from September 1999 through March 2000. The NASD found that DBSI received without inquiry $4.81 million in unusually high agency commissions on listed agency trades from 10 customers within one day of allocating IPO shares to such customers. The firm received commissions set by these customers of up to $1 per share to execute institutional sized agency trades in listed securities. By receiving these payments from certain customers without inquiry while providing the customers with IPO allocations the NASD found that, the firm failed to observe high standards of commercial honor and just and equitable principles of trade, in violation of NASD Conduct Rule 2110. DBSI neither admitted nor denied the NASD's findings. The current status is: closed on May 18, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, consenting to a censure, a fine in the amount of $481,000, and disgorgement of $4,810,000, both of which were paid on May 20, 2004."	Closed on May 18, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, a fine in the amount of $481,000, and disgorgement of $4,810,000.
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	48	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No.05-058	12-OCT-2006	The State of Oklahoma Department of Securities	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	49	Scudder Investor Services, Inc. (SISI), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: IC05-CAF-11	22-APR-2005	State of Texas Securities Commissioner	"The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company (""KSvC""); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. (""KDI""); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. (""Scudder Kemper""): and SISI are wholly owned, indirect and/or direct subsidiaries of Deutsche Bank Americas Holding Corp. Initiation date: April 22, 2005. SISI did not timely submit to the State of Texas Securities Commissioner the information concerning the change in its designated officer as reflected on its certificate of registration, with the fee. The current status is closed on April 22, 2005. SISI paid a monetary fine of $700. Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded."	The current status is closed on April 22, 2005. SISI paid a monetary fine of $700. Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	50	Deutsche Bank Securities Inc. (DBSI) Deutsche Investment Management Americas Inc. (DIMA) and Deutsche Asset Management, Inc. (DAMI), Affiliates	Occurrence 1337345	31-JAN-2007	NYAG	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	54	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1339443	01-DEC-2006	Attorney General of the State of New York	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	51	Deutsche Investment Management Americas, Inc. (DIMA) and Deutsche Asset Management Inc. (DAMI), Control Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	52	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case #: Securities Division No. 2002-0894	30-JAN-2007	Securities Commissioner of Maryland	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	53	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. AP-06-49	03-NOV-2006	State of Missouri Commissioner of Securities	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	55	Deutsche Morgan Grenfell Inc.(DMGI), a Control Affiliate of the Registrant	Occurrence 182248	02-APR-1996	State of Florida Department of Banking and Finance	The Registrant has not been the subject of this matter: Initiation date: March 31, 1995. The State of Florida Department of Banking and Finance, Division of Securities and Investor Protection alleged violation of Section 517.12(5) in that DMGI's Florida branch office was not registered with the Florida Department of Banking and Finance, Division of Securities and Investor Protection because of failure to timely renew the Florida branch office application before March 31, 1995. The current status is: settled on 4/2/96. Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.	Settled on 4/2/96. Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	56	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Occurrence 1463434	01-JUN-2009	"London Stock Exchange (""LSE"")"	The Registrant has not been the subject of this matter: Initiation date 4/22/2009. LSE alleged that Deutsche Bank AG quoted prices on an ETF that were half the value of that last traded. As a result the ETF was suspended and the closing auction delayed. DB London accepted the fine and has proactively developed and implemented a new quoting system with more sophisticated logic to prevent similar violations. The fine imposed was 25,000 GBP.	The fine imposed was 25,000 GBP.
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	57	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NJ Bureau of Securities Action 6/3/09	03-JUN-2009	"Bureau of Securities, State of New Jersey (""NJ Bureau of Securities"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	58	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NY Investor Protection Bureau Action 6/3/09	03-JUN-2009	"Attorney General of the State of New York, Investor Protection Bureau (""NYAG"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	59	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	SEC-2009-39	03-AUG-2009	"Montana Securities Department (""Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	60	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	I09-181	03-AUG-2009	"Securities Division, Office of the Secretary of State, Nevada (""the Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	61	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	S-03578A-09-0314	20-AUG-2009	"Arizona Corporation Commission (""Commission"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	62	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	No. CO-2009-0037	05-NOV-2009	"Alabama Securities Commission (""The Commission"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	63	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	06-NOV-2009	"North Dakota Securities Department (""The Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	64	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. 09-7-1	05-NOV-2009	"Division of Securities, Dept. of Justice, State of Delaware (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	65	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 90-2525	23-NOV-2009	"Division of Securities, Office of State Auditor, West Virginia (The ""Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	69	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	04-DEC-2009	Office of Commissioner of Financial Institutions, Commonwealth of Puerto Rico	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	66	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	01-DEC-2009	"Minnesota Department of Commerce, Market Assurance Division (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	67	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	02-DEC-2009	Michigan Office of Fin. & Ins. Reg. of Dept. of Energy, Labor, and Econ. Growth	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	68	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. S-09-195-09-CO01	01-DEC-2009	State of Washington Division of Securities, Dept. of Financial Institutions	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	70	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket No. 2009-07-10	15-DEC-2009	"Commission of Securities of the Commonwealth of Pennsylvania (""The Commission"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	71	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Cause No. 09-0140 CO	08-JAN-2010	"Division of Securities Office of Secretary of State of Indiana (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	72	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	KSC No. 2010-5641	08-JAN-2010	"Office of the Securities Commissioner of the State of Kansas (the ""Office"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	73	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Agency Case No. 2010-AH-002	11-JAN-2010	"Dept. of Fin. Inst. Public Protection Cabinet of Kentucky (""The Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	74	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NC File No. 09SEC48	13-JAN-2010	"Div. of Sec. Dept. of the Secretary of State, North Carolina (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	75	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. S-09-024-09-CO07	13-JAN-2010	"Department of Securities of the State of Arkansas (""The Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	76	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	No. 09-076	12-JAN-2010	"Office of Securities, Dept. of Prof. and Fin. Reg. of Maine (the ""Office"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	77	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. AP-10-04	14-JAN-2010	"Division of Securities Office of the Sec. of St. of Missouri (the ""Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	78	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No 10-6-14	20-JAN-2010	Division of Securities of the Dept. of Reg. Agen. Dept. of State of Colorado	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	79	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	E-2009-0066	26-JAN-2010	"Division of Sec. of Dept. of State of Com. of Massachusetts (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	80	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. S-09-0039	27-JAN-2010	"Division of Finance and Corporate Securities, State of Oregon (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	81	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No. 09-142	01-FEB-2010	"Department of Securities of the State of Oklahoma (""The Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	85	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. SEC-2009-00074	16-APR-2010	"State Corporation Commission of the Commonwealth of Virginia (The ""Commission"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	82	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	05-MAR-2010	"Department of Banking and Finance of the State of Nebraska (""The Department"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	83	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 09-09-053-059	10-MAR-2010	"Division of Securities of Dept. of Reg. and Lic. of New Mexico (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0001018490-19-000010	fsrViolationOfInvestmentRelatedRegulation	84	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. 09090	11-MAR-2010	"Div. of Sec. Off. of the Attny Gen. of the St. of So. Carolina (""The Division"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
