ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000004977-08-000036	31-DEC-2007	Aflac Incorporated	SOME	N	SEC	Not applicable		13185	80062	80062	76076	222	0			Yes			0	0	225
0000855086-08-000003	31-DEC-2007	First Financial Corporation	NONE	N	BGFRS	Not applicable		234	822	822	0	822									0
0001124838-08-000004	31-DEC-2007	1st Global Stock Transfer, LLC	NONE	N	SEC	Not applicable		2118	74514	74514	0	0	0			Yes			0	0	0
0000949049-08-000005	31-DEC-2007	Heartland Financial USA, Inc.	NONE	N	BGFRS	Not applicable		320	1315	1315	825	0	0			Yes			0	0	1
0000874230-08-000005	31-DEC-2007	Publix Super Markets, Inc.	NONE	N	SEC	Yes, filed amendment(s)		34807	86699	86699	0	0	0			Yes			0	0	3683
0001111830-08-000263	31-DEC-2007	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	292354	294601	230109	0	0			Yes			277638	580	1
0001104659-08-014304	31-DEC-2007	Alger Shareholder Services, Inc.	ALL	N	SEC	Not applicable															
0001162044-08-000113	31-DEC-2007	Mutual Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	17837	17837	16698	0	0			Yes			47332	206	79
0000838852-08-000003	31-DEC-2007	Farmers & Merchants Bank	NONE	N	BGFRS	Yes, filed amendment(s)		287	1209	1209	0	0	0			Yes			0	0	0
0001144204-08-012349	31-DEC-2007	STATETRUST CAPITAL LLC	NONE	N	SEC	Not applicable		0	0	163	150	163									0
0000838263-08-000002	31-DEC-2007	Delaware County Bank & Trust Company	NONE	N	FDIC	Not applicable		320	1512	1512	485	0	0			Yes			0	0	0
0000892303-08-000015	31-DEC-2007	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		293	3130	0	0	0	0			Yes			0	0	8
0001010549-08-000127	31-DEC-2007	Securities Transfer Corporation	NONE	N	SEC	Not applicable		9133	238257	238257	41	59	0			Yes			0	0	70
0000838249-08-000001	31-DEC-2007	Merchants & Marine Bank	NONE	N	FDIC	Yes, filed amendment(s)		58	955	0	0	0									0
0001027538-08-000003	31-DEC-2007	JF ACTUARIAL SERVICES INC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001146318-08-000004	31-DEC-2007	united states steel corporation	SOME	N	SEC	Not applicable		563	22629	22629	9252	0	0			Yes			0	0	36
0001090198-08-000002	31-DEC-2007	Activa Asset Management LLC	SOME	N	SEC	Yes, filed amendment(s)		0	8820	8820	0	0	0			Yes			3635	19	32
0000920493-08-000004	31-DEC-2007	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Yes, filed amendment(s)		455	0	2383	1991	0									0
0001144204-08-011875	31-DEC-2007	Campbell & Company, Inc.	NONE	N	SEC	Yes, filed amendment(s)		17641	51013	51013	0	0	0			Yes			0	0	0
0000894189-08-000598	31-DEC-2007	U.S. Bancorp Fund Services, LLC	NONE	N	OCC	Not applicable		95925	2784656	2784656	2784656	0	0			Not Applicable			8813093	342281	164
0000869442-08-000003	31-DEC-2007	John Hancock Signature Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		21105	1223751	1223751	1148370	0	0			Yes			4586558	402511	163
0001144204-08-011626	31-DEC-2007	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		5	385	385	373	0									0
0001021742-08-000003	31-DEC-2007	The Peoples Bank	NONE	N	FDIC	Not applicable		220	0	4183	492	0									1
0001021579-08-000002	31-DEC-2007	The First National Bank in Sioux Falls	NONE	N	OCC	Not applicable		13	2494	2494	0	0	0			Yes			0	0	1
0001104659-08-012085	31-DEC-2007	Skagit State Bank	NONE	N	FDIC	Not applicable		79	721	0	0	0									1
0000734787-08-000002	31-DEC-2007	Hawaiian Electric Industries, Inc.	SOME	N	SEC	Not applicable		1176	11576	34431	28788	52	0			Yes			0	0	12
0000891438-08-000001	31-DEC-2007	Stock Yards Bank & Trust Company	NONE	N	FDIC	Not applicable		340	1290	1290	839	0	0			Yes			0	0	0
0001118414-08-000001	31-DEC-2007	Shenandoah Telecommunications Company	NONE	N	SEC	Not applicable		724	4391	4391	1282	0	0			Yes			0	0	0
0001001920-08-000011	31-DEC-2007	Chase General Corporation	NONE	N	SEC	Not applicable		3	1869	0	0	0	0			Yes			0	0	0
0001001920-08-000009	31-DEC-2006	Chase General Corporation	NONE	N	SEC	Yes, filed amendment(s)		5	1869	0	0	0	0			Yes			0	0	0
0000871693-08-000005	31-DEC-2007	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		4958	236563	236563	0	0	0			Yes			0	0	0
0000871693-08-000004	31-DEC-2007	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Yes, filed amendment(s)		4958	236563	236563	0	0	0			Yes			0	0	0
0001312063-08-000004	31-DEC-2007	Gulf Registrar and Transfer Corp.	NONE	N	SEC	Not applicable		110	1949	0	0	0	0			Yes			0	0	0
0001409842-08-000004	31-DEC-2007	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000948010-08-000005	31-DEC-2007	ISTC Corporation	SOME	N	SEC	Yes, filed amendment(s)		14472	127273	127273	0	0	0			Not Applicable			0	0	0
0001169232-08-000879	31-DEC-2007	Pearl Management Company	NONE	N	SEC	Not applicable		0	2735	2735	0	0	0			Not Applicable			7483	0	0
0001169232-08-000875	31-DEC-2007	Cardinal Bankshares Corporation	NONE	N	BGFRS	Not applicable		48	545	0	0	0									0
0000793347-08-000012	31-DEC-2007	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	7643000	0	0									0
0000950137-08-002390	31-DEC-2007	OLD NATIONAL BANCORP	SOME	N	BGFRS	Not applicable		726	13387	13387	8631	0	0			Yes			0	0	24
0000829205-08-000004	31-DEC-2007	Russell Investment Management Company	SOME	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001075795-08-000001	31-DEC-2007	First American Stock Transfer, Inc.	NONE	N	SEC	Not applicable		7065	45487	45487	0	0	0			Yes			0	0	0
0001144204-08-008998	31-DEC-2007	Madison Stock Transfer Inc.	NONE	N	SEC	Not applicable		2055	22960	22960	0	0	0			Yes			0	0	0
0001390212-08-000004	31-DEC-2007	Accurate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		2	1	174	0	1									0
0001181839-08-000014	31-DEC-2006	BMC GROUP, INC.	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001146054-08-000003	31-DEC-2007	EMERALD RESEARCH CORP	NONE	N	SEC	Not applicable		0	128	124	0	124									0
0001188347-08-000002	31-DEC-2007	Foresight Asset Management, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	11	11	0	11									0
0000950152-08-001004	31-DEC-2007	Farmers National Bank of Canfield	NONE	N	OCC	Not applicable		501	3878	3878	3315	0	0			Yes			0	0	0
0000838468-08-000003	31-DEC-2007	Bank of Commerce & Trust Co.	NONE	N	FDIC	Not applicable		23	694	0	0	0									0
0000783027-08-000004	31-DEC-2007	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		20083	0	249014	0	0	0			Yes			0	0	17
0000950152-08-000850	31-DEC-2007	THE CORTLAND SAVINGS AND BANKING COMPANY	NONE	N	BGFRS	Not applicable		168	1663	1663	923	0	0			Yes			0	0	0
0001202944-08-000005	31-DEC-2007	Vista Fiduciary Services, Inc	NONE	Y	SEC	Not applicable		7974	0	0	0	0	0			Yes			0	0	0
0000854889-08-000001	31-DEC-2007	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		134	962	1133	0	171									0
0001014100-08-000013	31-DEC-2007	The Peoples Bank	NONE	N	FDIC	Not applicable		74	630	630	0	0									0
0001272208-08-000003	31-DEC-2007	Life Sciences Research, Inc.	NONE	N	SEC	Not applicable		301	2015	2107	0	92	0			Yes			0	0	0
0000008177-08-000006	31-DEC-2007	Atlantic American Corporation	NONE	N	SEC	Not applicable		1127	3382	0	0	0	0			Not Applicable			0	0	0
0000914317-08-000299	31-DEC-2007	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-08-000298	31-DEC-2007	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		69518	957255	957255	292299	22282	0			Yes			0	0	4490
0001004756-08-000010	31-DEC-2007	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	1008	0	1002	0	4	Yes		Yes			635	0	0
0001199315-08-000003	31-DEC-2007	Pennsylvania Avenue Advisers LLC	SOME	N	SEC	Not applicable		477	22	22	0	0									0
0000005732-08-000002	31-DEC-2007	AMERICAN REGISTRAR & TRANSFER CO	NONE	N	SEC	Yes, filed amendment(s)		5455	130215	130215	0	0	0			Yes			0	0	0
0001078782-08-000106	31-DEC-2007	STANDARD REGISTRAR AND TRANSFER COMPANY, INC.	NONE	N	SEC	Not applicable		3294	266480	266480	0	0	0			Yes			0	0	0
0001021451-08-000002	31-DEC-2007	Waggoner National Bank of Vernon, Vernon, Texas	NONE	N	OCC	Not applicable		2	2	2	0	0									0
0000838596-08-000001	31-DEC-2007	Commerce Bank, National Association	ALL	N	OCC	Not applicable															
0001099670-08-000001	31-DEC-2007	Valley Forge Management Corp	NONE	N	SEC	Not applicable		0	750	750	0	750									0
0001116679-08-000213	31-DEC-2006	Centerline Affordable Housing Advisors LLC	NONE	N	SEC	No, failed to file amendment(s)	We failed to file an amendment pursuant to a name change.	1713	41407	0	0	0	0			Not Applicable			0	0	1956
0000950124-08-000214	31-DEC-2007	CMS ENERGY CORPORATION	NONE	N	SEC	Not applicable		3410	49625	49625	36255	0	0			Yes			0	0	4
0000838675-08-000002	31-DEC-2007	First Citizens National Bank	NONE	N	OCC	Not applicable		231	2622	1576	475	0	0			Yes			0	0	0
0000891340-08-000002	31-DEC-2007	American National Bank	NONE	N	OCC	Not applicable		637	781	781	0	0									0
0000819850-08-000002	31-DEC-2007	Bridges Investor Services, Inc.	NONE	N	SEC	Not applicable		104	783	0	0	0									0
0000950152-08-000290	31-DEC-2007	The First-Knox National Bank of Mount Vernon	NONE	N	OCC	Not applicable		1006	5715	5715	1709	0	0			Yes			0	0	2
0000950152-08-000289	31-DEC-2006	The First-Knox National Bank of Mount Vernon	NONE	N	OCC	Not applicable		1138	5865	5865	1861	0	0			Yes			0	0	3
0001096144-08-000004	31-DEC-2007	Orange County Bancorp, Inc.	NONE	N	BGFRS	Not applicable		35	149	0	0	0									0
0000839147-08-000004	31-DEC-2007	The Ohio Valley Bank Company	NONE	N	FDIC	Not applicable		507	2129	2129	1725	0	0			Yes			0	0	0
0000008345-08-000001	31-DEC-2007	ATLAS STOCK TRANSFER CORPORATION	NONE	N	SEC	Yes, filed amendment(s)		5114	208818	0	0	0	0			Yes			0	0	0
0000837456-08-000001	31-DEC-2007	COTTONWOOD STOCK TRANSFER	NONE	N	SEC	Yes, filed amendment(s)		787	5627	0	0	0	0			Yes			0	0	0
0000838874-08-000002	31-DEC-2007	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK 99510	NONE	N	OCC	Not applicable		73	595	595	0	592									2
0000871693-08-000001	31-DEC-2007	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		4998	236563	236563	0	0	0			Yes			0	0	0
0001208431-08-000002	31-DEC-2007	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		58	3	3	3	0									0
0001208431-08-000001	31-DEC-2006	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		58	3	3	3	0									0
0001300703-08-000003	31-DEC-2007	InCap Fund Administration, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001179131-08-000004	31-DEC-2007	The Bank of New York (Delaware)	ALL	N	FDIC	Not applicable															
0001104659-08-000413	31-DEC-2007	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		1303	1092	0	0	0	0			Yes			0	0	1
