ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000949738-10-000003	31-DEC-2009	Quantitative Investment Advisors, Inc d/b/a Quantitative Advisors/TA	NONE	N	SEC	Yes, filed amendment(s)		0	11844	11844	0	0	0			Not Applicable			62353	15	3
0000950123-10-021313	31-DEC-2009	First National Trust Company	NONE	N	OCC	No, failed to file amendment(s)	TA-1 filed 12-7-09 to change street number only.  Was not within 60 day time period.	39	1085	1085	102	0	0			Yes			1	0	2
0000950123-10-021023	31-DEC-2009	PEOPLES BANK SB	NONE	N	FDIC	Not applicable		415	413	132	132	0									0
0000839498-10-000001	31-DEC-2009	Integra Bank NA	NONE	N	OCC	Not applicable		422	2230	2230	981	981	0			Yes			0	0	7
0000914717-10-000002	31-DEC-2009	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	18442	1027	0									0
0000838468-10-000001	31-DEC-2009	Bank of Commerce & Trust Co.	NONE	N	FDIC	Not applicable		26	703	0	0	0									0
0000949049-10-000002	31-DEC-2009	Heartland Financial USA, Inc.	NONE	N	BGFRS	Not applicable		204	1723	1723	987	0	0			Yes			0	0	0
0000350819-10-000002	31-DEC-2009	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		1142	34311	34311	0	0	0			Yes			0	0	0
0001312063-10-000007	31-DEC-2008	Gulf Registrar and Transfer Corp.	NONE	N	SEC	Not applicable		49	1010	0	0	0	0			Not Applicable			0	0	0
0001457820-10-000001	31-DEC-2009	Hawaiian Electric Industries, Inc.	SOME	N	OTS	Not applicable		867	10613	33442	28388	170	0			Yes			0	0	13
0000896448-10-000001	31-DEC-2009	UTG, Inc	NONE	N	SEC	Not applicable		189	7859	7859	0	0	0			Yes			0	0	0
0001142017-10-000003	31-DEC-2009	NEW PEOPLES BANK INC	NONE	N	BGFRS	Not applicable		150	4403	4403	0	0	0			Yes			150	13	0
0001398344-10-000364	31-DEC-2009	Mutual Funds Service Co	NONE	N	SEC	Not applicable		758	7541	7541	7474	7541	0			Yes			52660	68	0
0000216108-10-000001	31-DEC-2009	Nationwide Fund Management LLC	ALL	N	SEC	Not applicable															
0001295361-10-000001	31-DEC-2009	Capital Transfer Agency Inc	SOME	N	SEC	Not applicable		2045	14206	14206	0	1	0			Yes			0	0	0
0000855086-10-000003	31-DEC-2009	First Financial Corporation	NONE	N	BGFRS	Not applicable		257	752	752	0	752									0
0001290497-10-000003	31-DEC-2009	The Farmers Bank of Willards	NONE	N	FDIC	Not applicable		80	906	906	0	0									0
0001290497-10-000002	31-DEC-2009	The Farmers Bank of Willards	NONE	N	FDIC	Not applicable		80	906	906	0	0									0
0001327409-10-000001	31-DEC-2009	Colonial Virginia Bank	NONE	N	BGFRS	Not applicable		103	825	825	0	0									0
0001398344-10-000337	31-DEC-2009	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		1	362	362	350	0									0
0001431216-10-000003	31-DEC-2009	Citi Fund Services Ohio, Inc.	NONE	Y	OCC	No, failed to file amendment(s)	No evidence of a filing for Boston Trust in '06, filing done in 9/09. Activa, Nationwide, and Manning & Napier terminated their contracts with Citi Fund Services Ohio, Inc. in the Fall and Winter of 2009. The amendment was filed in February 2010.	120847	564620	564620	506086	0	0			Yes			7889618	82888	182
0000811700-10-000001	31-DEC-2009	Florida Atlantic Stock Transfer Inc.	NONE	N	SEC	Not applicable		3836	69084	69084	0	0	0			Yes			0	0	0
0001140361-10-007892	31-DEC-2009	Cardinal Bankshares Corporation	NONE	N	BGFRS	Not applicable		22	532	0	0	0									0
0001170078-10-000001	31-DEC-2009	Janus Services LLC	SOME	N	SEC	Yes, filed amendment(s)		62732	2926124	2926124	2877014	0	0			Not Applicable			6128839	22865	392
0001144204-10-009162	31-DEC-2009	Campbell & Company, Inc.	NONE	N	SEC	Yes, filed amendment(s)		12012	31704	31704	0	0	0			Yes			0	0	0
0001139563-10-000005	31-DEC-2009	First Heritage Bank	NONE	N	FDIC	Not applicable		79	1540	0	0	0	0			Yes			0	0	0
0001447135-10-000001	31-DEC-2009	Platinum Stock Transfer Inc	NONE	N	SEC	Not applicable		167	814	814	0	0									0
0001007189-10-000004	31-DEC-2009	Kenmar Preferred Investments Corp.	NONE	N	SEC	Not applicable		84	4768	4768	0	0	0			Yes			0	0	0
0000914317-10-000290	31-DEC-2009	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		34521	997572	997572	326439	46390	0			Yes			0	0	1888
0000838462-10-000003	31-DEC-2009	Penn Security Bank & Trust Company	NONE	N	FDIC	Not applicable		0	62	62	0	0									0
0001104659-10-007630	31-DEC-2009	Skagit State Bank	NONE	N	FDIC	Not applicable		63	776	0	0	0									0
0001227023-10-000002	31-DEC-2009	The First National Bank of Mifflintown	NONE	N	OCC	Not applicable		74	684	684	146	0									0
0000920888-10-000005	31-DEC-2009	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	107698	0	107698									0
0000914317-10-000284	31-DEC-2009	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000898432-10-000148	31-DEC-2009	PEARL MANAGEMENT CO	NONE	N	SEC	Not applicable		0	2421	2421	0	0	0			Not Applicable			3731	0	0
0001023613-10-000002	31-DEC-2009	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		69	987	987	0	0									0
0001104659-10-006893	31-DEC-2009	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		375	2493	0	0	1	0			Yes			0	0	0
0001227022-10-000003	31-DEC-2009	First American Bank	NONE	N	BGFRS	Not applicable		0	1	0	0	0									0
0001021579-10-000001	31-DEC-2009	The First National Bank in Sioux Falls	NONE	N	OCC	Not applicable		7	2190	2190	0	0	0			Yes			0	0	2
0000854889-10-000001	31-DEC-2009	West SuburbanBancorp, Inc.	NONE	N	BGFRS	Not applicable		148	956	1024	0	168									0
0000950123-10-010294	31-DEC-2009	The Park National Bank	NONE	N	OCC	Not applicable		740	5391	5391	1686	43	0			Yes			0	0	0
0001312063-10-000004	31-DEC-2008	Gulf Registrar and Transfer Corp.	NONE	N	SEC	Not applicable		49	1010	0	0	0	0			Not Applicable			0	0	0
0001312063-10-000002	31-DEC-2009	Gulf Registrar and Transfer Corp.	NONE	N	SEC	Not applicable		45	749	0	0	0									0
0000838318-10-000003	31-DEC-2009	Baylake Bank	NONE	N	BGFRS	Not applicable		170	0	1744	1225	0									0
0000950123-10-009128	31-DEC-2009	THE CORTLAND SAVINGS AND BANKING COMPANY	NONE	N	BGFRS	Not applicable		104	1618	1618	910	0	0			Yes			0	0	0
0000866160-10-000001	31-DEC-2009	Bank of Walterboro	NONE	N	FDIC	Not applicable		30	549	549	0	0									0
0001202944-10-000003	31-DEC-2009	Vista Fiduciary Services, Inc.	NONE	Y	SEC	Not applicable		2755	0	0	0	0	0			Yes			0	0	0
0001424537-10-000006	31-DEC-2009	Presidents Stock Transfer, Inc	NONE	N	SEC	Not applicable		135	1546	0	0	0	0			Yes			0	0	0
0001021742-10-000004	31-DEC-2009	The Peoples Bank	NONE	N	FDIC	Not applicable		112	3759	3759	506	3	0			Yes			0	0	0
0001352392-10-000023	31-DEC-2009	Pacific Stock Transfer Company	SOME	N	SEC	Yes, filed amendment(s)		7855	87734	0	0	0	0			Yes			0	0	0
0000783027-10-000002	31-DEC-2009	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		13188	0	270677	0	43	0			Not Applicable			0	0	9
0001174540-10-000003	31-DEC-2009	ACS HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0000950123-10-007562	31-DEC-2009	CMS ENERGY CORPORATION	NONE	N	SEC	Not applicable		2186	46363	46363	34789	40	0			Yes			0	0	13
0000783027-10-000001	31-DEC-2009	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		13188	0	270677	0	43	0			Not Applicable			0	0	9
0001078782-10-000178	31-DEC-2009	ACTION STOCK TRANSFER CORPORATION	NONE	N	SEC	Not applicable		4296	39192	39192	0	0	0			Yes			0	0	0
0000819850-10-000003	31-DEC-2009	Bridges Investor Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		42	198	0	0	0									0
0000735241-10-000002	31-DEC-2009	Presidential Life Corporation	NONE	N	SEC	Not applicable		41	539	0	0	0									0
0000838675-10-000002	31-DEC-2009	First Citizens National Bank	NONE	N	OCC	Not applicable		186	2812	1565	500	0	0			Yes			0	0	0
0000838596-10-000002	31-DEC-2009	Commerce Bank, National Association	ALL	N	OCC	Not applicable															
0000838874-10-000001	31-DEC-2009	First National Bank alaska, Corporate Trust, PO Box 100720, Anchorage, AK  99510	NONE	N	OCC	Not applicable		58	550	550	0	548									0
0001418054-10-000004	31-DEC-2009	Russell Fund Services Company	SOME	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001078782-10-000110	31-DEC-2009	STANDARD REGISTRAR AND TRANSFER COMPANY INC	NONE	N	SEC	Not applicable		11478	273592	273592	0	21	0			Yes			0	0	0
0001096144-10-000001	31-DEC-2009	Orange County Trust Company	NONE	N	BGFRS	Not applicable		45	129	0	0	0									0
0001409842-10-000001	31-DEC-2009	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000950123-10-003593	31-DEC-2009	FARMERS NATIONAL BANK OF CANFIELD	NONE	N	OCC	Not applicable		147	3768	3768	3203	0	0			Yes			0	0	37
0000950123-10-003418	31-DEC-2009	First Interstate BancSystem, Inc.	NONE	N	BGFRS	Not applicable		253	756	0	0	0									0
0001297077-10-000001	31-DEC-2009	Integrity Stock Transfer	NONE	N	SEC	Not applicable		2145	91	60636	0	0	0			Yes			2130	157	0
0001394833-10-000001	31-DEC-2009	First Farmers and Merchants Bank	NONE	N	BGFRS	Not applicable		190	2206	0	0	0	0			Yes			0	0	0
0001146054-10-000001	31-DEC-2009	Emerald Research Corporation	NONE	N	SEC	Not applicable		1	130	125	0	125									0
0001208431-10-000002	31-DEC-2009	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0001354488-10-000024	31-DEC-2009	DIRECT TRANSFER LLC	NONE	N	SEC	Not applicable		341	3706	3706	0	0	0			Yes			0	0	0
0001430805-10-000002	31-DEC-2009	Amegy Bank National Association	ALL	N	OCC	Not applicable															
0000839196-10-000005	31-DEC-2009	Zions First National Bank	NONE	Y	OCC	Not applicable		868	23334	23334	2450	93	0			Yes			0	0	928
0001144204-10-000666	31-DEC-2009	Allied Stock Transfer, Inc.	ALL	N	SEC	Not applicable															
0000871693-10-000001	31-DEC-2009	Fidelity Transfer Company	NONE	N	SEC	Not applicable		2678	235409	235409	0	23	0			Yes			0	0	0
0001179131-10-000004	31-DEC-2009	BNY Mellon Trust of Delaware	ALL	N	FDIC	Yes, filed amendment(s)															
0001104659-10-000110	31-DEC-2009	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		350	1100	1100	0	16	0			Yes			0	0	0
